words,left,top,width,height,page,center_x,center_y,prop_height,prop_width,word_key,sentence_id,sentence
French,882,1172,130,24,2,947.0,1184.0,0.0166435506241331,0.0684210526315789,52b28860-2e64-4390-a3ea-9f539b85186a,history_of_film_32,"The first films to consist of more than one shot appeared toward the end of the 19th century, a notable example was the French film of the life of Jesus Christ."
film,1037,1171,85,25,2,1079.5,1183.5,0.0173370319001386,0.0447368421052631,28e0420a-2bd4-4e86-aebf-ca8d1e73b558,history_of_film_32,"The first films to consist of more than one shot appeared toward the end of the 19th century, a notable example was the French film of the life of Jesus Christ."
of,1146,1173,39,23,2,1165.5,1184.5,0.0159500693481276,0.0205263157894736,f9aca9d6-39c8-4087-ad03-f62f613a75c0,history_of_film_32,"The first films to consist of more than one shot appeared toward the end of the 19th century, a notable example was the French film of the life of Jesus Christ."
the,1213,1172,61,24,2,1243.5,1184.0,0.0166435506241331,0.0321052631578947,02869509-d419-4303-98f5-2d4d196cd90c,history_of_film_32,"The first films to consist of more than one shot appeared toward the end of the 19th century, a notable example was the French film of the life of Jesus Christ."
life,1301,1171,83,25,2,1342.5,1183.5,0.0173370319001386,0.0436842105263157,04590ac3-c1e4-4cc2-b9a5-60494bd9758a,history_of_film_32,"The first films to consist of more than one shot appeared toward the end of the 19th century, a notable example was the French film of the life of Jesus Christ."
of,1410,1173,39,23,2,1429.5,1184.5,0.0159500693481276,0.0205263157894736,cbf34bb0-8d4f-42d1-9613-e83ede3c7100,history_of_film_32,"The first films to consist of more than one shot appeared toward the end of the 19th century, a notable example was the French film of the life of Jesus Christ."
Jesus,1476,1175,106,21,2,1529.0,1185.5,0.0145631067961165,0.0557894736842105,5b546297-a8e3-4c20-83ec-61ab9c932c6b,history_of_film_32,"The first films to consist of more than one shot appeared toward the end of the 19th century, a notable example was the French film of the life of Jesus Christ."
Christ.,1608,1171,144,25,2,1680.0,1183.5,0.0173370319001386,0.0757894736842105,5f68a981-2e36-4eb5-a8da-643d29ac677b,history_of_film_32,"The first films to consist of more than one shot appeared toward the end of the 19th century, a notable example was the French film of the life of Jesus Christ."
These,1784,1172,106,24,2,1837.0,1184.0,0.0166435506241331,0.0557894736842105,5fbf3a1f-2da4-4aa2-a40a-e3d690d1d9cb,history_of_film_33,"These weren't represented as a continuous film; the separate scenes were interspersed with lantern slides, a lecture, and live choral numbers, to increase the running time of the spectacle to about 90 minutes."
weren't,0,1265,152,21,2,76.0,1275.5,0.0145631067961165,0.08,d012989b-4539-424a-95c3-e563600e5adf,history_of_film_33,"These weren't represented as a continuous film; the separate scenes were interspersed with lantern slides, a lecture, and live choral numbers, to increase the running time of the spectacle to about 90 minutes."
represented,178,1262,240,30,2,298.0,1277.0,0.0208044382801664,0.1263157894736842,40d36dd6-e17a-4b42-af43-bcb8b940afef,history_of_film_33,"These weren't represented as a continuous film; the separate scenes were interspersed with lantern slides, a lecture, and live choral numbers, to increase the running time of the spectacle to about 90 minutes."
as,442,1268,40,18,2,462.0,1277.0,0.0124826629680998,0.0210526315789473,722e5930-7bd4-4c1f-8e30-c092c7fb8b0c,history_of_film_33,"These weren't represented as a continuous film; the separate scenes were interspersed with lantern slides, a lecture, and live choral numbers, to increase the running time of the spectacle to about 90 minutes."
a,508,1269,19,17,2,517.5,1277.5,0.0117891816920943,0.01,596b8fff-dca3-4fd9-b6f3-b657b0c668d4,history_of_film_33,"These weren't represented as a continuous film; the separate scenes were interspersed with lantern slides, a lecture, and live choral numbers, to increase the running time of the spectacle to about 90 minutes."
continuous,552,1261,216,25,2,660.0,1273.5,0.0173370319001386,0.1136842105263157,cad1d9d5-e9c1-444b-adf9-9334ca524c2a,history_of_film_33,"These weren't represented as a continuous film; the separate scenes were interspersed with lantern slides, a lecture, and live choral numbers, to increase the running time of the spectacle to about 90 minutes."
film;,795,1261,100,29,2,845.0,1275.5,0.0201109570041608,0.0526315789473684,fa14b7c3-e6b3-489a-8676-88e60a7f6cb1,history_of_film_33,"These weren't represented as a continuous film; the separate scenes were interspersed with lantern slides, a lecture, and live choral numbers, to increase the running time of the spectacle to about 90 minutes."
the,927,1262,61,24,2,957.5,1274.0,0.0166435506241331,0.0321052631578947,778f06be-b64e-404a-8327-ff48ed84aed8,history_of_film_33,"These weren't represented as a continuous film; the separate scenes were interspersed with lantern slides, a lecture, and live choral numbers, to increase the running time of the spectacle to about 90 minutes."
separate,1015,1265,171,27,2,1100.5,1278.5,0.0187239944521497,0.09,88bbb387-49a7-4f69-9a09-db9e24865782,history_of_film_33,"These weren't represented as a continuous film; the separate scenes were interspersed with lantern slides, a lecture, and live choral numbers, to increase the running time of the spectacle to about 90 minutes."
scenes,1213,1268,127,18,2,1276.5,1277.0,0.0124826629680998,0.0668421052631579,81443d6b-0b30-4114-bed4-fc7e617d0259,history_of_film_33,"These weren't represented as a continuous film; the separate scenes were interspersed with lantern slides, a lecture, and live choral numbers, to increase the running time of the spectacle to about 90 minutes."
were,1364,1269,86,17,2,1407.0,1277.5,0.0117891816920943,0.0452631578947368,a4e91c4b-97af-42bb-8f21-691561482e77,history_of_film_33,"These weren't represented as a continuous film; the separate scenes were interspersed with lantern slides, a lecture, and live choral numbers, to increase the running time of the spectacle to about 90 minutes."
interspersed,1478,1261,260,31,2,1608.0,1276.5,0.0214979195561719,0.1368421052631579,ac5f2359-fd01-46e8-943a-6908a80a56d0,history_of_film_33,"These weren't represented as a continuous film; the separate scenes were interspersed with lantern slides, a lecture, and live choral numbers, to increase the running time of the spectacle to about 90 minutes."
with,1760,1261,88,25,2,1804.0,1273.5,0.0173370319001386,0.0463157894736842,8e6906a6-e42d-4dc2-83e0-a3781f9650fc,history_of_film_33,"These weren't represented as a continuous film; the separate scenes were interspersed with lantern slides, a lecture, and live choral numbers, to increase the running time of the spectacle to about 90 minutes."
lantern,3,1352,151,24,2,78.5,1364.0,0.0166435506241331,0.0794736842105263,acdd1aae-e769-482f-adae-f90acc8aec09,history_of_film_33,"These weren't represented as a continuous film; the separate scenes were interspersed with lantern slides, a lecture, and live choral numbers, to increase the running time of the spectacle to about 90 minutes."
"slides,",179,1351,143,29,2,250.5,1365.5,0.0201109570041608,0.0752631578947368,36016edd-00ac-4baf-b434-3f89c228d2f1,history_of_film_33,"These weren't represented as a continuous film; the separate scenes were interspersed with lantern slides, a lecture, and live choral numbers, to increase the running time of the spectacle to about 90 minutes."
a,354,1359,19,17,2,363.5,1367.5,0.0117891816920943,0.01,9964db19-e53c-4b8c-965d-c0c5ed0d5822,history_of_film_33,"These weren't represented as a continuous film; the separate scenes were interspersed with lantern slides, a lecture, and live choral numbers, to increase the running time of the spectacle to about 90 minutes."
"lecture,",399,1352,165,28,2,481.5,1366.0,0.0194174757281553,0.0868421052631579,101d0a8b-a461-4f9a-8ed6-8a1e6df5d32c,history_of_film_33,"These weren't represented as a continuous film; the separate scenes were interspersed with lantern slides, a lecture, and live choral numbers, to increase the running time of the spectacle to about 90 minutes."
and,596,1352,64,24,2,628.0,1364.0,0.0166435506241331,0.0336842105263157,ccbcb4af-7d0d-4a2b-b472-adcae0393d9a,history_of_film_33,"These weren't represented as a continuous film; the separate scenes were interspersed with lantern slides, a lecture, and live choral numbers, to increase the running time of the spectacle to about 90 minutes."
live,685,1351,83,25,2,726.5,1363.5,0.0173370319001386,0.0436842105263157,071d9957-e456-47a8-a3fa-04a9594c859d,history_of_film_33,"These weren't represented as a continuous film; the separate scenes were interspersed with lantern slides, a lecture, and live choral numbers, to increase the running time of the spectacle to about 90 minutes."
choral,794,1352,127,24,2,857.5,1364.0,0.0166435506241331,0.0668421052631579,d6684269-ede0-4ffc-8a98-1cab3c15f600,history_of_film_33,"These weren't represented as a continuous film; the separate scenes were interspersed with lantern slides, a lecture, and live choral numbers, to increase the running time of the spectacle to about 90 minutes."
"numbers,",947,1352,167,28,2,1030.5,1366.0,0.0194174757281553,0.0878947368421052,af184a9b-21d2-49bd-b72c-07e9be858f3d,history_of_film_33,"These weren't represented as a continuous film; the separate scenes were interspersed with lantern slides, a lecture, and live choral numbers, to increase the running time of the spectacle to about 90 minutes."
to,1147,1355,39,21,2,1166.5,1365.5,0.0145631067961165,0.0205263157894736,08c1ccc1-1d34-4ae3-a2ce-c71cb3d198f3,history_of_film_33,"These weren't represented as a continuous film; the separate scenes were interspersed with lantern slides, a lecture, and live choral numbers, to increase the running time of the spectacle to about 90 minutes."
increase,1214,1351,170,25,2,1299.0,1363.5,0.0173370319001386,0.0894736842105263,357c9c03-486f-45a0-b834-ddc88a1c1e84,history_of_film_33,"These weren't represented as a continuous film; the separate scenes were interspersed with lantern slides, a lecture, and live choral numbers, to increase the running time of the spectacle to about 90 minutes."
the,1411,1352,61,24,2,1441.5,1364.0,0.0166435506241331,0.0321052631578947,f81fd0c7-9bcd-47cf-b34a-57ba1d4de036,history_of_film_33,"These weren't represented as a continuous film; the separate scenes were interspersed with lantern slides, a lecture, and live choral numbers, to increase the running time of the spectacle to about 90 minutes."
running,1498,1351,152,31,2,1574.0,1366.5,0.0214979195561719,0.08,ae0c8832-7853-4abb-aa8a-db44fce88676,history_of_film_33,"These weren't represented as a continuous film; the separate scenes were interspersed with lantern slides, a lecture, and live choral numbers, to increase the running time of the spectacle to about 90 minutes."
time,1675,1351,83,25,2,1716.5,1363.5,0.0173370319001386,0.0436842105263157,a7aeaeaf-7a93-4b49-a0dc-2257b0a28c45,history_of_film_33,"These weren't represented as a continuous film; the separate scenes were interspersed with lantern slides, a lecture, and live choral numbers, to increase the running time of the spectacle to about 90 minutes."
of,1784,1353,39,23,2,1803.5,1364.5,0.0159500693481276,0.0205263157894736,9fd5cb96-12a4-4786-b0c5-151e1c2ac05e,history_of_film_33,"These weren't represented as a continuous film; the separate scenes were interspersed with lantern slides, a lecture, and live choral numbers, to increase the running time of the spectacle to about 90 minutes."
the,3,1,61,24,3,33.5,13.0,0.0166435506241331,0.0321052631578947,cf68efd4-0823-4868-93fa-c93c405e8d12,history_of_film_33,"These weren't represented as a continuous film; the separate scenes were interspersed with lantern slides, a lecture, and live choral numbers, to increase the running time of the spectacle to about 90 minutes."
spectacle,91,1,193,30,3,187.5,16.0,0.0208044382801664,0.101578947368421,6889e617-d09d-4d2a-94b3-527ee72512f4,history_of_film_33,"These weren't represented as a continuous film; the separate scenes were interspersed with lantern slides, a lecture, and live choral numbers, to increase the running time of the spectacle to about 90 minutes."
