words,left,top,width,height,page,center_x,center_y,prop_height,prop_width,word_key
ranked,1388,902,130,24,5,1453.0,914.0,0.0166435506241331,0.0684210526315789,492913a7-c255-457c-9dab-a7b1a8c4cf6f
world,1540,902,110,24,5,1595.0,914.0,0.0166435506241331,0.0578947368421052,26e90c09-083a-4080-8470-5bf093798b89
No.,1672,905,58,21,5,1701.0,915.5,0.0145631067961165,0.0305263157894736,5043a918-ecd8-4909-b258-7d55a2b2d788
99.,1764,905,54,21,5,1791.0,915.5,0.0145631067961165,0.0284210526315789,1973bbe5-c27e-45f1-909c-7c1eded7ad43
Williams,0,991,174,25,5,87.0,1003.5,0.0173370319001386,0.091578947368421,ee201918-75e0-4141-8a41-7bfeccbf71a5
began,198,992,110,30,5,253.0,1007.0,0.0208044382801664,0.0578947368421052,2a4f7b1f-767f-489a-9c20-f94d580a8555
1998,333,995,82,21,5,374.0,1005.5,0.0145631067961165,0.0431578947368421,811dff15-e06f-4eea-a10f-823f3ce17f42
at,442,995,40,21,5,462.0,1005.5,0.0145631067961165,0.0210526315789473,6dc21216-de7d-4c2c-8448-2560fa012d9d
the,509,992,61,24,5,539.5,1004.0,0.0166435506241331,0.0321052631578947,411c63ef-bc39-40a3-967a-28f21869a609
Medibank,594,991,175,25,5,681.5,1003.5,0.0173370319001386,0.0921052631578947,b38635b1-2caa-473e-9b6a-c6789c75065c
International,795,991,280,25,5,935.0,1003.5,0.0173370319001386,0.1473684210526315,736cd8ec-f2a7-43e4-934b-c502c8f32c07
Sydney.,1102,992,144,29,5,1174.0,1006.5,0.0201109570041608,0.0757894736842105,3e7641d8-984c-4499-885c-51f99a811d07
As,1276,995,42,21,5,1297.0,1005.5,0.0145631067961165,0.0221052631578947,94843ae5-8b6a-40f3-9969-df06a8d0e3be
a,1344,999,19,17,5,1353.5,1007.5,0.0117891816920943,0.01,b55be360-5e45-4afc-9271-a5690bc6f377
qualifier,1387,991,194,31,5,1484.0,1006.5,0.0214979195561719,0.1021052631578947,7713fcae-6642-4299-a6b7-12408ded3c29
ranked,1608,992,130,24,5,1673.0,1004.0,0.0166435506241331,0.0684210526315789,00d80939-1498-46a0-83f4-f136a40f2a2e
world,1760,992,110,24,5,1815.0,1004.0,0.0166435506241331,0.0578947368421052,a05f3732-ff23-473c-8336-49a8a99b08a0
No.,0,1085,58,21,5,29.0,1095.5,0.0145631067961165,0.0305263157894736,fcecf02f-8626-4968-bb5a-7a0f6b8a45f2
"96,",92,1085,54,25,5,119.0,1097.5,0.0173370319001386,0.0284210526315789,4238d927-a293-478c-ac4b-f2d72b777456
she,179,1082,61,24,5,209.5,1094.0,0.0166435506241331,0.0321052631578947,a64b3590-7e86-49f7-ac4b-d1215c198e4d
defeated,265,1082,175,24,5,352.5,1094.0,0.0166435506241331,0.0921052631578947,3f9c82d8-f89a-4217-bd3f-4789be1104d2
world,462,1082,110,24,5,517.0,1094.0,0.0166435506241331,0.0578947368421052,b880f965-343e-4f5e-b18c-fcce7757d3f6
No.,594,1085,58,21,5,623.0,1095.5,0.0145631067961165,0.0305263157894736,824b6b65-4c72-41f8-91a8-9a4a11541f53
3,686,1085,15,21,5,693.5,1095.5,0.0145631067961165,0.0078947368421052,8881874b-d578-44b7-9012-06cf86305ab7
Davenport,727,1085,195,27,5,824.5,1098.5,0.0187239944521497,0.1026315789473684,09d4ab7d-8650-4f7c-a133-3b6b6b7f7883
in,950,1081,40,25,5,970.0,1093.5,0.0173370319001386,0.0210526315789473,8a4e58dc-d0c7-41bd-922a-a6f1d7c14751
the,1015,1082,61,24,5,1045.5,1094.0,0.0166435506241331,0.0321052631578947,1970b9d4-55f2-41fc-b168-8ef5201642fe
"quarterfinals,",1101,1081,299,31,5,1250.5,1096.5,0.0214979195561719,0.1573684210526315,ac08e833-4f1f-4574-a137-78acdc4848f7
before,1430,1082,130,24,5,1495.0,1094.0,0.0166435506241331,0.0684210526315789,85e0d193-bd65-41c3-a511-7f432ec1a440
losing,1587,1081,129,31,5,1651.5,1096.5,0.0214979195561719,0.0678947368421052,f77a0332-c5ab-4c39-bad8-6f33bd119def
to,1741,1085,39,21,5,1760.5,1095.5,0.0145631067961165,0.0205263157894736,69421def-da84-4f91-b858-e4a848938e7b
Arantxa,0,1175,153,21,5,76.5,1185.5,0.0145631067961165,0.0805263157894736,af9530af-8be6-48e3-a02e-64eed78b8e78
Sanchez,178,1172,149,24,5,252.5,1184.0,0.0166435506241331,0.0784210526315789,d966a1f7-22f9-42ab-9104-adbdf6644e61
Vicario,352,1171,152,25,5,428.0,1183.5,0.0173370319001386,0.08,2527e372-9039-487d-982a-7249e0ad51fc
in,532,1171,40,25,5,552.0,1183.5,0.0173370319001386,0.0210526315789473,426048eb-b059-44af-a030-91e34ab2fd98
the,597,1172,61,24,5,627.5,1184.0,0.0166435506241331,0.0321052631578947,e4a2c83f-672b-4f04-8d1a-61f4d835515d
semifinals.,685,1171,231,25,5,800.5,1183.5,0.0173370319001386,0.121578947368421,b1a2ef1c-644d-4644-aaea-1979b7065220
Williams,946,1171,174,25,5,1033.0,1183.5,0.0173370319001386,0.091578947368421,063a15ed-d1cf-403b-912d-e5f653b01eca
made,1144,1172,86,24,5,1187.0,1184.0,0.0166435506241331,0.0452631578947368,8fb67814-8c26-45da-a0b1-80324151df65
her,1255,1172,62,24,5,1286.0,1184.0,0.0166435506241331,0.0326315789473684,4f9e9cc8-1ed7-4b92-afae-51975b7f7224
debut,1343,1172,107,24,5,1396.5,1184.0,0.0166435506241331,0.0563157894736842,cc744c16-9178-433d-b16d-d7e0d05b0970
in,1478,1171,40,25,5,1498.0,1183.5,0.0173370319001386,0.0210526315789473,659086e2-5049-450c-9794-e9f202b54db4
the,1543,1172,61,24,5,1573.5,1184.0,0.0166435506241331,0.0321052631578947,880b34dc-9249-47dd-b0be-31bef9b68c28
main,1628,1171,88,25,5,1672.0,1183.5,0.0173370319001386,0.0463157894736842,69e46096-405e-4d10-b099-5281f306f4d9
draw,1739,1172,87,24,5,1782.5,1184.0,0.0166435506241331,0.0457894736842105,8a4c3495-c681-4966-8d53-3925d326244b
of,1850,1173,39,23,5,1869.5,1184.5,0.0159500693481276,0.0205263157894736,a72acc3f-2368-4fd9-94f0-4e7a2c7a55e3
a,2,1269,19,17,5,11.5,1277.5,0.0117891816920943,0.01,d3fd4255-cdd8-4d13-8b89-696ff6f66425
Grand,45,1262,109,24,5,99.5,1274.0,0.0166435506241331,0.0573684210526315,cdb562ba-8521-4707-909e-98819aea4bfb
Slam,178,1262,86,24,5,221.0,1274.0,0.0166435506241331,0.0452631578947368,c301ff6d-0371-45e2-af23-7ad5458dac8c
tournament,289,1265,215,21,5,396.5,1275.5,0.0145631067961165,0.1131578947368421,2241b02e-576c-4913-b9cf-577d8f15231a
at,530,1265,40,21,5,550.0,1275.5,0.0145631067961165,0.0210526315789473,b27717f4-6fa6-4055-bb92-91f44554dac5
the,597,1262,61,24,5,627.5,1274.0,0.0166435506241331,0.0321052631578947,7b061c6d-b3de-47c8-8fcf-85ae1f65433c
Australian,682,1261,220,25,5,792.0,1273.5,0.0173370319001386,0.1157894736842105,48d1f139-b9e3-4bf8-a95f-94ba79b8c3f2
"Open,",925,1265,101,27,5,975.5,1278.5,0.0187239944521497,0.0531578947368421,58d98f55-08b5-4204-bacc-5106467bd69c
where,1056,1262,108,24,5,1110.0,1274.0,0.0166435506241331,0.0568421052631578,2bbde81e-6f26-46e9-b63c-c99dcf13c5e6
she,1191,1262,61,24,5,1221.5,1274.0,0.0166435506241331,0.0321052631578947,4b04ebdb-f76f-4ea4-9cd2-118158fbca48
defeated,1277,1262,175,24,5,1364.5,1274.0,0.0166435506241331,0.0921052631578947,436f2e2e-1aec-481e-ad4d-a955ae087d78
sixth-seeded,1477,1261,261,25,5,1607.5,1273.5,0.0173370319001386,0.1373684210526315,b18fa647-6275-4577-93bb-87f239adafbe
Irina,1763,1261,106,25,5,1816.0,1273.5,0.0173370319001386,0.0557894736842105,397ffc4b-d25a-460d-9073-5a2ec3bf543c
Spirlea,2,1351,151,31,5,77.5,1366.5,0.0214979195561719,0.0794736842105263,804c703a-b024-483d-a1a5-3419666986a7
in,180,1351,40,25,5,200.0,1363.5,0.0173370319001386,0.0210526315789473,60725e84-3386-4e3b-ac96-da14c929fa2b
the,245,1352,61,24,5,275.5,1364.0,0.0166435506241331,0.0321052631578947,a7944663-3560-4c12-bcb8-f3f2c0d32b96
first,333,1351,105,25,5,385.5,1363.5,0.0173370319001386,0.0552631578947368,75621b06-8a33-431b-b677-c067d011c0fb
"round,",464,1352,122,28,5,525.0,1366.0,0.0194174757281553,0.0642105263157894,d228c490-8a63-4101-bba2-d40dc4abbbe0
before,616,1352,130,24,5,681.0,1364.0,0.0166435506241331,0.0684210526315789,3020c1d1-f039-4138-9d3a-23520edbbaf2
losing,773,1351,129,31,5,837.5,1366.5,0.0214979195561719,0.0678947368421052,0819b814-cf1a-42b2-8934-4408ce25bc98
to,927,1355,39,21,5,946.5,1365.5,0.0145631067961165,0.0205263157894736,3115b42b-fef3-46b8-8fc4-9fd39ed33c58
sister,993,1351,126,25,5,1056.0,1363.5,0.0173370319001386,0.0663157894736842,c24891d7-8bba-4d55-9f4c-871fd415faa8
Venus,1144,1355,108,21,5,1198.0,1365.5,0.0145631067961165,0.0568421052631578,85deef67-f5ab-4c6f-b3d3-6a959e2b625b
in,1280,1351,40,25,5,1300.0,1363.5,0.0173370319001386,0.0210526315789473,161bb883-1a92-40bb-a631-71bf6edb28e0
the,1345,1352,61,24,5,1375.5,1364.0,0.0166435506241331,0.0321052631578947,46b2f2cf-99be-4e16-94ca-ca4610ac0c74
second,1433,1352,129,24,5,1497.5,1364.0,0.0166435506241331,0.0678947368421052,26602d3d-8b9b-4ef7-83d6-d89e1e616f34
round,1586,1352,108,24,5,1640.0,1364.0,0.0166435506241331,0.0568421052631578,48f62341-1569-425e-8039-0b0afd053427
in,1720,1351,40,25,5,1740.0,1363.5,0.0173370319001386,0.0210526315789473,4321e48d-2655-4a6e-9e4b-85f1e1a9dfa7
the,1785,1352,61,24,5,1815.5,1364.0,0.0166435506241331,0.0321052631578947,47a0e8c8-5508-442f-9c8b-9696beaedd61
Sisters',3,0,165,25,6,85.5,12.5,0.0173370319001386,0.0868421052631579,620e1c33-df52-41cc-9877-f1ab8bca749e
first,201,0,105,25,6,253.5,12.5,0.0173370319001386,0.0552631578947368,f578c0cf-40e1-432c-8143-4e2995cef21e
professional,330,0,261,31,6,460.5,15.5,0.0214979195561719,0.1373684210526315,2ad3e2e6-9eb2-4be6-8b0f-53ba8ccc8b93
match.,616,1,124,24,6,678.0,13.0,0.0166435506241331,0.0652631578947368,ade9a0c6-85ed-4dfb-af7e-c4b581f366e9
Williams,770,0,174,25,6,857.0,12.5,0.0173370319001386,0.091578947368421,c673c893-e3bd-40e7-958d-892517f8859e
reached,970,1,152,24,6,1046.0,13.0,0.0166435506241331,0.08,834c878f-f459-470e-bc6d-78bd7b2bdbc4
six,1147,0,63,25,6,1178.5,12.5,0.0173370319001386,0.0331578947368421,778bf89b-ed86-4ac4-9f07-23a028033e25
other,1234,1,105,24,6,1286.5,13.0,0.0166435506241331,0.0552631578947368,1bdc093d-1304-4e20-a4ad-67c1cfb9784c
quarterfinals,1365,0,283,31,6,1506.5,15.5,0.0214979195561719,0.1489473684210526,c8a2de1e-ee65-4cc7-b56b-cc37ff224249
during,1673,0,131,31,6,1738.5,15.5,0.0214979195561719,0.0689473684210526,ec982853-183b-41a3-9b4e-b2acb585c3fe
the,1829,1,61,24,6,1859.5,13.0,0.0166435506241331,0.0321052631578947,008a075f-0ca6-4fbf-a6f9-46520634139d
"year,",0,98,102,22,6,51.0,109.0,0.015256588072122,0.0536842105263157,5e35103b-bc86-4b4d-bf04-90a9a5ea0738
but,132,91,64,24,6,164.0,103.0,0.0166435506241331,0.0336842105263157,8262569b-c20f-4dff-b969-7037cbde3f02
lost,223,91,83,24,6,264.5,103.0,0.0166435506241331,0.0436842105263157,f3f84f0e-47d4-4b85-aad8-e54c876dcfad
all,332,91,61,24,6,362.5,103.0,0.0166435506241331,0.0321052631578947,a5e5d687-b7e0-4a8b-b89f-4680e56ad2c7
of,420,92,39,23,6,439.5,103.5,0.0159500693481276,0.0205263157894736,eb32eeb8-980e-43d2-9a77-a2bcbea767b1
"them,",487,91,99,28,6,536.5,105.0,0.0194174757281553,0.0521052631578947,fd26a314-59ff-4c1c-8215-e05209ee4899
including,620,90,194,31,6,717.0,105.5,0.0214979195561719,0.1021052631578947,332e036e-26f9-4012-ad45-12d939617afc
her,837,91,62,24,6,868.0,103.0,0.0166435506241331,0.0326315789473684,94476f7c-c702-409e-8b1e-fa0f258dda7b
first,927,90,105,25,6,979.5,102.5,0.0173370319001386,0.0552631578947368,4c5a86f4-f61b-440c-a398-25adc13fc33a
match,1056,91,110,24,6,1111.0,103.0,0.0166435506241331,0.0578947368421052,fa267df4-dd6d-4d51-a3e2-f50237a2e680
against,1190,90,150,31,6,1265.0,105.5,0.0214979195561719,0.0789473684210526,fd5fa789-dba2-4aab-9c14-2375a6469761
world,1364,91,110,24,6,1419.0,103.0,0.0166435506241331,0.0578947368421052,278edc0b-cb84-4a89-b458-48ca3ac62a84
No.,1496,94,58,21,6,1525.0,104.5,0.0145631067961165,0.0305263157894736,92cec5b3-f2dc-42f5-8a4f-324b8eed2eb9
1,1587,94,16,21,6,1595.0,104.5,0.0145631067961165,0.0084210526315789,0a69724c-0ee8-4ae6-9478-fcfa0b2b29b1
Martina,1628,90,153,25,6,1704.5,102.5,0.0173370319001386,0.0805263157894736,809ef75a-76f5-407c-b51a-78b8630641a5
Hingis,1,180,129,31,6,65.5,195.5,0.0214979195561719,0.0678947368421052,7f7510d0-225a-43f3-a36d-0a688a17f474
at,156,184,40,21,6,176.0,194.5,0.0145631067961165,0.0210526315789473,3b94867a-edcb-4753-86e2-25927ff376d3
the,223,181,61,24,6,253.5,193.0,0.0166435506241331,0.0321052631578947,00c5aef3-e550-48a1-9d12-8b532babadfa
Lipton,310,180,130,31,6,375.0,195.5,0.0214979195561719,0.0684210526315789,c482c99f-f2c7-4697-9011-cd0d2053d0f4
International,465,180,280,25,6,605.0,192.5,0.0173370319001386,0.1473684210526315,7b10084c-72e4-462a-ba57-cb371ba2f8a5
Players,772,181,150,29,6,847.0,195.5,0.0201109570041608,0.0789473684210526,638fb625-9566-4f26-bf77-b3356fb233cc
"Championships,",948,180,298,31,6,1097.0,195.5,0.0214979195561719,0.1568421052631579,a97e0afd-280c-40a9-acfd-7d17c7c46101
and,1278,181,64,24,6,1310.0,193.0,0.0166435506241331,0.0336842105263157,a58237da-ce2b-4bbc-bbcf-70c6c6d9bb33
her,1365,181,62,24,6,1396.0,193.0,0.0166435506241331,0.0326315789473684,88372b3f-ed4b-4c3b-8596-db8b9aeb3bfe
second,1455,181,129,24,6,1519.5,193.0,0.0166435506241331,0.0678947368421052,7bae5631-c798-490f-b02d-2a437ee363c1
match,1606,181,110,24,6,1661.0,193.0,0.0166435506241331,0.0578947368421052,80113c2d-1e26-43ba-8bca-333235f35a21
against,1740,180,150,31,6,1815.0,195.5,0.0214979195561719,0.0789473684210526,0ddac2f0-d824-4a0f-8a9e-5732f0e5af0a
Venus,0,274,108,21,6,54.0,284.5,0.0145631067961165,0.0568421052631578,ae9a6273-2c58-46bd-8f5b-598980fe4384
at,134,274,40,21,6,154.0,284.5,0.0145631067961165,0.0210526315789473,6e07d3af-8015-4ec8-91f1-97c87179b03d
the,201,271,61,24,6,231.5,283.0,0.0166435506241331,0.0321052631578947,b4c698ed-df19-40c5-a2c0-fd824070b8e8
Italian,289,270,151,25,6,364.5,282.5,0.0173370319001386,0.0794736842105263,ce7b4b86-83b4-4c6b-93e3-d54c56ac7f6d
Open,463,274,87,27,6,506.5,287.5,0.0187239944521497,0.0457894736842105,16766cbe-6679-4740-a496-d717e6d0e8c5
in,576,270,40,25,6,596.0,282.5,0.0173370319001386,0.0210526315789473,c4772739-d9c1-4cfb-b1a4-38d0a7997ced
Rome.,639,274,101,21,6,689.5,284.5,0.0145631067961165,0.0531578947368421,f5dcdf19-fe7b-4b1f-b1be-257e9d3e96f8
She,772,271,62,24,6,803.0,283.0,0.0166435506241331,0.0326315789473684,b6ac6d70-fdae-4aee-aa3e-58224f4513dc
failed,861,270,129,25,6,925.5,282.5,0.0173370319001386,0.0678947368421052,d58ca426-ad72-4f99-8903-5d1799daf0de
to,1015,274,39,21,6,1034.5,284.5,0.0145631067961165,0.0205263157894736,a1209b96-b1cc-4d8e-a194-b1e94cf3ab83
reach,1080,271,108,24,6,1134.0,283.0,0.0166435506241331,0.0568421052631578,4ebe53f6-2eb6-4bdf-b98a-6473b21de88f
the,1213,271,61,24,6,1243.5,283.0,0.0166435506241331,0.0321052631578947,45ca0381-cb15-45db-8bd6-7adfb928930f
quarterfinals,1299,270,283,31,6,1440.5,285.5,0.0214979195561719,0.1489473684210526,0d334941-492a-477c-ae3e-01764ad0821a
of,1608,272,39,23,6,1627.5,283.5,0.0159500693481276,0.0205263157894736,02a3add9-49c0-485b-8493-13d3f6573d25
any,1674,278,63,22,6,1705.5,289.0,0.015256588072122,0.0331578947368421,f0805f1e-762b-45a9-9fe7-0fb7beee05bf
Grand,1761,271,109,24,6,1815.5,283.0,0.0166435506241331,0.0573684210526315,9d7d0149-bfc5-4254-a1bd-075d33800e44
Slam,2,361,86,24,6,45.0,373.0,0.0166435506241331,0.0452631578947368,18dfe2c7-984e-4ef8-9b6b-6236c7ee8711
tournament,113,364,215,21,6,220.5,374.5,0.0145631067961165,0.1131578947368421,aefcb579-b159-4d03-9773-5c78095c2263
the,355,361,61,24,6,385.5,373.0,0.0166435506241331,0.0321052631578947,c7961063-903a-4fde-94c5-59d04e8295ee
remainder,442,360,193,25,6,538.5,372.5,0.0173370319001386,0.101578947368421,ac67878f-618b-4bf8-9b5e-150d62f34674
of,662,362,39,23,6,681.5,373.5,0.0159500693481276,0.0205263157894736,6af89995-6775-4a62-9e74-b24aa653dbd4
the,729,361,61,24,6,759.5,373.0,0.0166435506241331,0.0321052631578947,663b1238-73f5-4f48-9113-fcd38c3932f0
"year,",814,368,102,22,6,865.0,379.0,0.015256588072122,0.0536842105263157,690806b0-aba0-4eef-8669-3621e5e835be
losing,949,360,129,31,6,1013.5,375.5,0.0214979195561719,0.0678947368421052,f7f46911-3156-49f6-a393-d15db9f457c0
in,1104,360,40,25,6,1124.0,372.5,0.0173370319001386,0.0210526315789473,f83f4499-7d42-4509-b13d-60a29f4bf85e
the,1169,361,61,24,6,1199.5,373.0,0.0166435506241331,0.0321052631578947,ba63e46b-75d8-4005-a8b6-af54dd9234a6
fourth,1257,361,129,24,6,1321.5,373.0,0.0166435506241331,0.0678947368421052,caf83b66-d66c-4009-951e-815300d5f092
round,1410,361,108,24,6,1464.0,373.0,0.0166435506241331,0.0568421052631578,acacf11d-1ef0-44ba-b75e-17569a3ab003
of,1542,362,39,23,6,1561.5,373.5,0.0159500693481276,0.0205263157894736,f4a4bdd6-1639-4a26-ba5e-2ffd1a5b0514
the,1609,361,61,24,6,1639.5,373.0,0.0166435506241331,0.0321052631578947,b4f3d1db-b598-4fed-84d3-cc31a6fc8dad
French,1696,361,130,24,6,1761.0,373.0,0.0166435506241331,0.0684210526315789,37255230-8ab1-45e6-a4d8-205e11df92b4
Open,1,454,87,27,6,44.5,467.5,0.0187239944521497,0.0457894736842105,6df36ab7-755a-43b9-ac3d-8c1ba6d67e23
to,113,454,39,21,6,132.5,464.5,0.0145631067961165,0.0205263157894736,8561403d-f0fc-4d94-9558-a10cbe17369d
Arantxa,176,454,153,21,6,252.5,464.5,0.0145631067961165,0.0805263157894736,b28404fb-de51-4fd3-8cdc-633e0b75098f
Sanchez,354,451,149,24,6,428.5,463.0,0.0166435506241331,0.0784210526315789,c8924ca4-c2f0-4bec-a9c5-cfa534ac58ae
"Vicario,",528,450,168,29,6,612.0,464.5,0.0201109570041608,0.0884210526315789,2f9784a0-a777-4c9b-83f0-222a8230e671
and,728,451,64,24,6,760.0,463.0,0.0166435506241331,0.0336842105263157,9bac03af-b2e2-48dc-92d3-fd3c3b509698
the,817,451,61,24,6,847.5,463.0,0.0166435506241331,0.0321052631578947,d8d42949-dbfd-4e04-aeec-07f06d0b7e30
third,905,450,107,25,6,958.5,462.5,0.0173370319001386,0.0563157894736842,5060d957-9643-472d-9988-5f22df396928
round,1036,451,108,24,6,1090.0,463.0,0.0166435506241331,0.0568421052631578,29fc7789-d6ad-4e31-845b-1960c674e8a1
of,1168,452,39,23,6,1187.5,463.5,0.0159500693481276,0.0205263157894736,56e8cdb1-8ec4-4029-adae-cc77c1225b0a
both,1232,451,88,24,6,1276.0,463.0,0.0166435506241331,0.0463157894736842,40c7cd72-51db-44d2-8b31-e416ea61c6e0
Wimbledon,1342,450,198,25,6,1441.0,462.5,0.0173370319001386,0.1042105263157894,551f27c4-0332-4af5-b649-98c40315b194
and,1564,451,64,24,6,1596.0,463.0,0.0166435506241331,0.0336842105263157,5dd45d40-363f-40d6-bdf1-6a50f0d54a1f
the,1653,451,61,24,6,1683.5,463.0,0.0166435506241331,0.0321052631578947,ad980e23-46a2-4c66-8f87-76beeb9d437a
US,1738,453,42,22,6,1759.0,464.0,0.015256588072122,0.0221052631578947,1b3ebdca-3f77-44f1-b98e-065c67288018
"Open,",1,544,101,27,6,51.5,557.5,0.0187239944521497,0.0531578947368421,03bdca16-ea33-4a1a-8dbf-cbebaffc0e08
to,135,544,39,21,6,154.5,554.5,0.0145631067961165,0.0205263157894736,c3ea86bc-20e0-4ab1-9a33-91b07f2f4c8a
Virginia,198,540,175,31,6,285.5,555.5,0.0214979195561719,0.0921052631578947,a8720a5b-6b83-4a8f-bbbd-eaa77ceb9ac7
Ruano,397,544,107,21,6,450.5,554.5,0.0145631067961165,0.0563157894736842,3aba46ac-60da-451b-9dd9-c76d421d0ceb
Pascual,530,541,149,24,6,604.5,553.0,0.0166435506241331,0.0784210526315789,89371916-07ab-417f-916f-96d94bda89a6
and,706,541,64,24,6,738.0,553.0,0.0166435506241331,0.0336842105263157,8151deda-fb69-4c48-9a2a-886ded9dfe48
"Spirlea,",794,540,166,31,6,877.0,555.5,0.0214979195561719,0.0873684210526315,6b0adf4d-647b-4460-b557-f23106b66527
respectively.,992,540,276,31,6,1130.0,555.5,0.0214979195561719,0.1452631578947368,b108ed23-481e-42c6-9eec-0ab9a666f7fa
She,1300,541,62,24,6,1331.0,553.0,0.0166435506241331,0.0326315789473684,08dc7c50-c492-4c0f-9a60-fedf7da90498
"did,",1387,540,79,29,6,1426.5,554.5,0.0201109570041608,0.041578947368421,b6ad8bcc-2405-4fa0-a047-03b9317453d3
"however,",1497,541,167,28,6,1580.5,555.0,0.0194174757281553,0.0878947368421052,d2f49f57-bec0-4b28-9cfb-c1ff45662f5f
win,1694,540,66,25,6,1727.0,552.5,0.0173370319001386,0.0347368421052631,17b08f48-e430-4bbc-9693-841c564852d9
the,1785,541,61,24,6,1815.5,553.0,0.0166435506241331,0.0321052631578947,883e02d8-36da-45de-8ff5-c25c6f40a03f
mixed,0,630,110,25,6,55.0,642.5,0.0173370319001386,0.0578947368421052,cd7c6521-d4be-4bdc-949b-e22e8796038a
doubles,133,631,151,24,6,208.5,643.0,0.0166435506241331,0.0794736842105263,63027acd-40af-43f4-9a1a-d1324ba2b677
titles,311,630,127,25,6,374.5,642.5,0.0173370319001386,0.0668421052631579,62942f76-3792-493d-aac5-060ff4ebc7f0
at,464,634,40,21,6,484.0,644.5,0.0145631067961165,0.0210526315789473,d834177b-0f79-44f0-a9ef-88790c13498c
Wimbledon,528,630,198,25,6,627.0,642.5,0.0173370319001386,0.1042105263157894,45e05165-5636-4884-aa73-cef9448e1cbd
and,750,631,64,24,6,782.0,643.0,0.0166435506241331,0.0336842105263157,5578fa60-a0e4-42e2-a49c-ef50a6afbfb2
the,839,631,61,24,6,869.5,643.0,0.0166435506241331,0.0321052631578947,19b78b13-b867-40da-acc2-608bf165a7cb
US,924,633,42,22,6,945.0,644.0,0.015256588072122,0.0221052631578947,1e5ede30-546a-401d-bb40-5d0cbc280d03
Open,991,634,87,27,6,1034.5,647.5,0.0187239944521497,0.0457894736842105,418eba0d-5063-4fe2-87e8-1ae32223dc46
with,1100,630,88,25,6,1144.0,642.5,0.0173370319001386,0.0463157894736842,701d647b-27e7-48fb-93cc-3cbdf77531ef
Max,1210,634,66,21,6,1243.0,644.5,0.0145631067961165,0.0347368421052631,d530cf7b-e32b-4db0-a10a-17d5ed430aaf
"Mirnyi,",1298,630,146,30,6,1371.0,645.0,0.0208044382801664,0.0768421052631578,b30b5f4c-fecc-4373-b7c3-120781b33d97
completing,1476,630,218,31,6,1585.0,645.5,0.0214979195561719,0.1147368421052631,b0988c80-8dda-44ca-959c-4747ac5f41ad
the,1719,631,61,24,6,1749.5,643.0,0.0166435506241331,0.0321052631578947,38370dac-3657-45a4-93d9-ae42e549a6bf
Williams,0,721,174,25,6,87.0,733.5,0.0173370319001386,0.091578947368421,741921bb-2825-45d4-97e8-7cd5a2b0c2f0
family's,201,721,171,30,6,286.5,736.0,0.0208044382801664,0.09,1bb4faf0-6856-46e5-a6d6-4ed39ede1fad
sweep,399,728,106,24,6,452.0,740.0,0.0166435506241331,0.0557894736842105,ad64730b-4304-456d-9cc3-d38f94b424ed
of,530,723,39,23,6,549.5,734.5,0.0159500693481276,0.0205263157894736,8e75632b-e99c-4753-ab0d-05b69a4b3a66
the,597,722,61,24,6,627.5,734.0,0.0166435506241331,0.0321052631578947,fc9b47f1-e10b-4f51-851c-61489d051ef7
1998,685,725,82,21,6,726.0,735.5,0.0145631067961165,0.0431578947368421,a4398d03-e9ff-420d-a06f-a67ffcba9c9f
mixed,792,721,110,25,6,847.0,733.5,0.0173370319001386,0.0578947368421052,54fc359c-a140-40b7-a2f0-d4110dd2c97b
doubles,925,722,151,24,6,1000.5,734.0,0.0166435506241331,0.0794736842105263,d39dbeca-c159-4a33-a8e0-3398b4b58636
Grand,1101,722,109,24,6,1155.5,734.0,0.0166435506241331,0.0573684210526315,4fa91ded-db5c-4697-a0ad-17215b9c44ec
Slam,1234,722,86,24,6,1277.0,734.0,0.0166435506241331,0.0452631578947368,11e7f251-e9f3-403b-b665-94a61f3968e3
tournaments.,1345,725,253,21,6,1471.5,735.5,0.0145631067961165,0.1331578947368421,d00908b2-dfb6-4417-8407-303b065dfa2d
Williams,66,811,174,25,6,153.0,823.5,0.0173370319001386,0.091578947368421,314905a8-7a0b-49a0-8428-9add2e306042
won,264,819,66,17,6,297.0,827.5,0.0117891816920943,0.0347368421052631,f596c8e2-c061-44ee-82f1-515ba71d8227
her,353,812,62,24,6,384.0,824.0,0.0166435506241331,0.0326315789473684,e1d99495-9154-4d72-948e-06aceb07f15c
first,443,811,105,25,6,495.5,823.5,0.0173370319001386,0.0552631578947368,8f9f28d0-f776-4e61-bc7f-83cc79e91172
professional,572,811,261,31,6,702.5,826.5,0.0214979195561719,0.1373684210526315,6e8a26eb-4d0c-48ea-8ff3-9d5f1a95e871
