words,left,top,width,height,page,center_x,center_y,prop_height,prop_width,word_key,sentence_id,sentence
Voynich,0,450,154,30,1,77.0,465.0,0.0208044382801664,0.0810526315789473,a154a536-d753-4c2f-8caf-37e2886333ba,the_voynich_manuscript_11,"From the various numbering gaps in the foldouts and pages, it seems likely that in the past the manuscript had at least 272 pages in 20 foldouts, some of which were already missing when Wilfrid Voynich acquired the manuscript in 1912."
acquired,178,450,174,31,1,265.0,465.5,0.0214979195561719,0.091578947368421,94e78478-eeba-4b66-82ff-53b31290c928,the_voynich_manuscript_11,"From the various numbering gaps in the foldouts and pages, it seems likely that in the past the manuscript had at least 272 pages in 20 foldouts, some of which were already missing when Wilfrid Voynich acquired the manuscript in 1912."
the,377,451,61,24,1,407.5,463.0,0.0166435506241331,0.0321052631578947,d19b2724-c235-4fa0-b327-c015c64ff52c,the_voynich_manuscript_11,"From the various numbering gaps in the foldouts and pages, it seems likely that in the past the manuscript had at least 272 pages in 20 foldouts, some of which were already missing when Wilfrid Voynich acquired the manuscript in 1912."
manuscript,462,450,218,31,1,571.0,465.5,0.0214979195561719,0.1147368421052631,469037ba-e2c9-4764-8c14-206217c15032,the_voynich_manuscript_11,"From the various numbering gaps in the foldouts and pages, it seems likely that in the past the manuscript had at least 272 pages in 20 foldouts, some of which were already missing when Wilfrid Voynich acquired the manuscript in 1912."
in,708,450,40,25,1,728.0,462.5,0.0173370319001386,0.0210526315789473,b1af5263-0306-43c8-8570-1c442690894e,the_voynich_manuscript_11,"From the various numbering gaps in the foldouts and pages, it seems likely that in the past the manuscript had at least 272 pages in 20 foldouts, some of which were already missing when Wilfrid Voynich acquired the manuscript in 1912."
1912.,773,454,99,21,1,822.5,464.5,0.0145631067961165,0.0521052631578947,2160516c-345d-4d13-8dcb-a8f6c07f0645,the_voynich_manuscript_11,"From the various numbering gaps in the foldouts and pages, it seems likely that in the past the manuscript had at least 272 pages in 20 foldouts, some of which were already missing when Wilfrid Voynich acquired the manuscript in 1912."
There,904,451,106,24,1,957.0,463.0,0.0166435506241331,0.0557894736842105,62222223-1622-4d3a-af6e-a0167530a487,the_voynich_manuscript_12,"There is strong evidence that many of the book's foldouts were reordered at various points in its history, and that the original page order may well have been quite different from what it is today."
is,1038,450,38,25,1,1057.0,462.5,0.0173370319001386,0.02,4fce355b-e9aa-42c3-af06-26c580e1f3fe,the_voynich_manuscript_12,"There is strong evidence that many of the book's foldouts were reordered at various points in its history, and that the original page order may well have been quite different from what it is today."
strong,1103,454,129,27,1,1167.5,467.5,0.0187239944521497,0.0678947368421052,fcda1c1f-562e-4d26-8c3d-2635d4a5e3dd,the_voynich_manuscript_12,"There is strong evidence that many of the book's foldouts were reordered at various points in its history, and that the original page order may well have been quite different from what it is today."
evidence,1256,450,172,25,1,1342.0,462.5,0.0173370319001386,0.0905263157894736,663fd4ae-bb99-4e3b-b494-86edb54f59d4,the_voynich_manuscript_12,"There is strong evidence that many of the book's foldouts were reordered at various points in its history, and that the original page order may well have been quite different from what it is today."
that,1455,451,83,24,1,1496.5,463.0,0.0166435506241331,0.0436842105263157,98ced6b1-3e45-409f-829f-66a6f09a4016,the_voynich_manuscript_12,"There is strong evidence that many of the book's foldouts were reordered at various points in its history, and that the original page order may well have been quite different from what it is today."
many,1562,458,87,22,1,1605.5,469.0,0.015256588072122,0.0457894736842105,18062bb1-89fd-4a0d-99f6-a809ec032ace,the_voynich_manuscript_12,"There is strong evidence that many of the book's foldouts were reordered at various points in its history, and that the original page order may well have been quite different from what it is today."
of,1674,452,39,23,1,1693.5,463.5,0.0159500693481276,0.0205263157894736,b54343a4-76a6-4351-ac36-5204f401f09d,the_voynich_manuscript_12,"There is strong evidence that many of the book's foldouts were reordered at various points in its history, and that the original page order may well have been quite different from what it is today."
the,1741,451,61,24,1,1771.5,463.0,0.0166435506241331,0.0321052631578947,8972434c-26af-45d9-ab7f-433cc9b21bbe,the_voynich_manuscript_12,"There is strong evidence that many of the book's foldouts were reordered at various points in its history, and that the original page order may well have been quite different from what it is today."
book's,0,541,130,24,1,65.0,553.0,0.0166435506241331,0.0684210526315789,d2755968-fb89-4506-8e40-fa570359d4b2,the_voynich_manuscript_12,"There is strong evidence that many of the book's foldouts were reordered at various points in its history, and that the original page order may well have been quite different from what it is today."
foldouts,157,541,171,24,1,242.5,553.0,0.0166435506241331,0.09,a8a05f20-ffa9-4e87-87e6-15bd1d87dbab,the_voynich_manuscript_12,"There is strong evidence that many of the book's foldouts were reordered at various points in its history, and that the original page order may well have been quite different from what it is today."
were,352,548,86,17,1,395.0,556.5,0.0117891816920943,0.0452631578947368,b9fde04d-ae57-4621-a862-a98132d231fb,the_voynich_manuscript_12,"There is strong evidence that many of the book's foldouts were reordered at various points in its history, and that the original page order may well have been quite different from what it is today."
reordered,464,541,196,24,1,562.0,553.0,0.0166435506241331,0.1031578947368421,0c966199-2d4e-46bf-96db-24481c5314a2,the_voynich_manuscript_12,"There is strong evidence that many of the book's foldouts were reordered at various points in its history, and that the original page order may well have been quite different from what it is today."
at,684,544,40,21,1,704.0,554.5,0.0145631067961165,0.0210526315789473,a1ef67c8-0450-425e-b61d-d663d7367579,the_voynich_manuscript_12,"There is strong evidence that many of the book's foldouts were reordered at various points in its history, and that the original page order may well have been quite different from what it is today."
various,748,540,152,25,1,824.0,552.5,0.0173370319001386,0.08,1d7d70c0-9b2e-48c7-813f-c3993aff0a8c,the_voynich_manuscript_12,"There is strong evidence that many of the book's foldouts were reordered at various points in its history, and that the original page order may well have been quite different from what it is today."
points,924,540,130,31,1,989.0,555.5,0.0214979195561719,0.0684210526315789,addf3823-6882-405c-84da-7836f512b277,the_voynich_manuscript_12,"There is strong evidence that many of the book's foldouts were reordered at various points in its history, and that the original page order may well have been quite different from what it is today."
in,1082,540,40,25,1,1102.0,552.5,0.0173370319001386,0.0210526315789473,182a14a4-3b47-4f3c-bead-023924d172d2,the_voynich_manuscript_12,"There is strong evidence that many of the book's foldouts were reordered at various points in its history, and that the original page order may well have been quite different from what it is today."
its,1148,540,60,25,1,1178.0,552.5,0.0173370319001386,0.031578947368421,37796df8-706b-44d5-8fe8-47c5ea859eee,the_voynich_manuscript_12,"There is strong evidence that many of the book's foldouts were reordered at various points in its history, and that the original page order may well have been quite different from what it is today."
"history,",1233,540,167,30,1,1316.5,555.0,0.0208044382801664,0.0878947368421052,bb45e23b-0678-4a28-873f-25f66af24dab,the_voynich_manuscript_12,"There is strong evidence that many of the book's foldouts were reordered at various points in its history, and that the original page order may well have been quite different from what it is today."
and,1432,541,64,24,1,1464.0,553.0,0.0166435506241331,0.0336842105263157,69a86ed7-dfc5-4d0a-8e9f-6174604af04b,the_voynich_manuscript_12,"There is strong evidence that many of the book's foldouts were reordered at various points in its history, and that the original page order may well have been quite different from what it is today."
that,1521,541,83,24,1,1562.5,553.0,0.0166435506241331,0.0436842105263157,0a66bd81-65e3-4e1d-bf01-11c4777314a2,the_voynich_manuscript_12,"There is strong evidence that many of the book's foldouts were reordered at various points in its history, and that the original page order may well have been quite different from what it is today."
the,1631,541,61,24,1,1661.5,553.0,0.0166435506241331,0.0321052631578947,750d0f37-3acb-474f-9ce0-efca1a5eaaf4,the_voynich_manuscript_12,"There is strong evidence that many of the book's foldouts were reordered at various points in its history, and that the original page order may well have been quite different from what it is today."
original,1718,540,171,31,1,1803.5,555.5,0.0214979195561719,0.09,bdc4e29e-36a0-4a12-a107-562e9684bab9,the_voynich_manuscript_12,"There is strong evidence that many of the book's foldouts were reordered at various points in its history, and that the original page order may well have been quite different from what it is today."
page,0,638,86,23,1,43.0,649.5,0.0159500693481276,0.0452631578947368,e7a669d0-df10-4bec-b391-dc597f989d02,the_voynich_manuscript_12,"There is strong evidence that many of the book's foldouts were reordered at various points in its history, and that the original page order may well have been quite different from what it is today."
order,112,631,105,24,1,164.5,643.0,0.0166435506241331,0.0552631578947368,2eb60c6c-30c5-4727-b210-d244ca5a9f3f,the_voynich_manuscript_12,"There is strong evidence that many of the book's foldouts were reordered at various points in its history, and that the original page order may well have been quite different from what it is today."
may,242,638,65,22,1,274.5,649.0,0.015256588072122,0.0342105263157894,7a5aefe5-fde8-431d-9662-f58d1d666cb2,the_voynich_manuscript_12,"There is strong evidence that many of the book's foldouts were reordered at various points in its history, and that the original page order may well have been quite different from what it is today."
well,330,631,85,24,1,372.5,643.0,0.0166435506241331,0.0447368421052631,a25061df-a482-47f7-bed3-37ce4c88f423,the_voynich_manuscript_12,"There is strong evidence that many of the book's foldouts were reordered at various points in its history, and that the original page order may well have been quite different from what it is today."
have,441,631,85,24,1,483.5,643.0,0.0166435506241331,0.0447368421052631,5a18c300-5c49-4d2f-822d-5c222f8cc654,the_voynich_manuscript_12,"There is strong evidence that many of the book's foldouts were reordered at various points in its history, and that the original page order may well have been quite different from what it is today."
been,550,631,88,24,1,594.0,643.0,0.0166435506241331,0.0463157894736842,fae89450-6af4-4bf6-b250-db029842687d,the_voynich_manuscript_12,"There is strong evidence that many of the book's foldouts were reordered at various points in its history, and that the original page order may well have been quite different from what it is today."
quite,661,630,107,31,1,714.5,645.5,0.0214979195561719,0.0563157894736842,d49c102e-289f-4889-bee4-f69b4be68ead,the_voynich_manuscript_12,"There is strong evidence that many of the book's foldouts were reordered at various points in its history, and that the original page order may well have been quite different from what it is today."
different,793,630,195,25,1,890.5,642.5,0.0173370319001386,0.1026315789473684,c9d5253e-a0b1-4adb-9b15-27fcf57531c5,the_voynich_manuscript_12,"There is strong evidence that many of the book's foldouts were reordered at various points in its history, and that the original page order may well have been quite different from what it is today."
from,1015,632,85,23,1,1057.5,643.5,0.0159500693481276,0.0447368421052631,24811882-38ac-4cc6-9639-34e362fdf00e,the_voynich_manuscript_12,"There is strong evidence that many of the book's foldouts were reordered at various points in its history, and that the original page order may well have been quite different from what it is today."
what,1122,631,86,24,1,1165.0,643.0,0.0166435506241331,0.0452631578947368,c806db03-469d-42ec-81d2-695554f9b5fd,the_voynich_manuscript_12,"There is strong evidence that many of the book's foldouts were reordered at various points in its history, and that the original page order may well have been quite different from what it is today."
it,1236,630,38,25,1,1255.0,642.5,0.0173370319001386,0.02,684f17bc-32fe-4f13-93c4-1d744c7c29f9,the_voynich_manuscript_12,"There is strong evidence that many of the book's foldouts were reordered at various points in its history, and that the original page order may well have been quite different from what it is today."
is,1302,630,38,25,1,1321.0,642.5,0.0173370319001386,0.02,b48d4263-809f-434a-91c2-2147d87dc0fb,the_voynich_manuscript_12,"There is strong evidence that many of the book's foldouts were reordered at various points in its history, and that the original page order may well have been quite different from what it is today."
today.,1367,631,121,29,1,1427.5,645.5,0.0201109570041608,0.0636842105263157,9bac26df-240e-4d82-a1e6-75b4c15ca6f5,the_voynich_manuscript_12,"There is strong evidence that many of the book's foldouts were reordered at various points in its history, and that the original page order may well have been quite different from what it is today."
