words,left,top,width,height,page,center_x,center_y,prop_height,prop_width,word_key,sentence_id,sentence
will,1650,991,85,25,1,1692.5,1003.5,0.0173370319001386,0.0447368421052631,9eda7864-6c49-40a4-9741-488d3f99d982,prisoners_dilemma_16,"If the number of times the game will be played is known to the players, then (by backward induction) two classically rational players will betray each other repeatedly, for the same reasons as the single shot variant."
be,1760,992,42,24,1,1781.0,1004.0,0.0166435506241331,0.0221052631578947,49605a59-f1a3-4ef1-9cee-a2a1e7554171,prisoners_dilemma_16,"If the number of times the game will be played is known to the players, then (by backward induction) two classically rational players will betray each other repeatedly, for the same reasons as the single shot variant."
played,0,1082,132,30,1,66.0,1097.0,0.0208044382801664,0.0694736842105263,978e5c64-9524-45b9-9e78-030585f6a853,prisoners_dilemma_16,"If the number of times the game will be played is known to the players, then (by backward induction) two classically rational players will betray each other repeatedly, for the same reasons as the single shot variant."
is,158,1081,38,25,1,177.0,1093.5,0.0173370319001386,0.02,742c34be-bc09-4bb0-8b2d-5c1437e35c13,prisoners_dilemma_16,"If the number of times the game will be played is known to the players, then (by backward induction) two classically rational players will betray each other repeatedly, for the same reasons as the single shot variant."
known,221,1082,109,24,1,275.5,1094.0,0.0166435506241331,0.0573684210526315,865f41ac-e243-47e1-8c69-3607fbb574d1,prisoners_dilemma_16,"If the number of times the game will be played is known to the players, then (by backward induction) two classically rational players will betray each other repeatedly, for the same reasons as the single shot variant."
to,355,1085,39,21,1,374.5,1095.5,0.0145631067961165,0.0205263157894736,a1fd2567-fa15-4afd-a456-30cdcaec21bb,prisoners_dilemma_16,"If the number of times the game will be played is known to the players, then (by backward induction) two classically rational players will betray each other repeatedly, for the same reasons as the single shot variant."
the,421,1082,61,24,1,451.5,1094.0,0.0166435506241331,0.0321052631578947,497baa72-b2a7-47d7-ad21-1a38d218c7e2,prisoners_dilemma_16,"If the number of times the game will be played is known to the players, then (by backward induction) two classically rational players will betray each other repeatedly, for the same reasons as the single shot variant."
"players,",506,1082,168,30,1,590.0,1097.0,0.0208044382801664,0.0884210526315789,0b2b5db4-601e-4c21-b8a3-74c081e4f9be,prisoners_dilemma_16,"If the number of times the game will be played is known to the players, then (by backward induction) two classically rational players will betray each other repeatedly, for the same reasons as the single shot variant."
then,707,1082,85,24,1,749.5,1094.0,0.0166435506241331,0.0447368421052631,d850bd34-f5e6-4b54-bf51-0bb052e4c978,prisoners_dilemma_16,"If the number of times the game will be played is known to the players, then (by backward induction) two classically rational players will betray each other repeatedly, for the same reasons as the single shot variant."
(by,824,1082,55,29,1,851.5,1096.5,0.0201109570041608,0.0289473684210526,4544825d-c8d1-4f7e-9071-d47a88e7cc9b,prisoners_dilemma_16,"If the number of times the game will be played is known to the players, then (by backward induction) two classically rational players will betray each other repeatedly, for the same reasons as the single shot variant."
backward,902,1082,176,24,1,990.0,1094.0,0.0166435506241331,0.0926315789473684,e72b1cbb-aeb5-498c-8e2e-6b5c8d29199d,prisoners_dilemma_16,"If the number of times the game will be played is known to the players, then (by backward induction) two classically rational players will betray each other repeatedly, for the same reasons as the single shot variant."
induction),1104,1081,206,28,1,1207.0,1095.0,0.0194174757281553,0.1084210526315789,5c08db01-3999-4f5d-a301-cafc6d343725,prisoners_dilemma_16,"If the number of times the game will be played is known to the players, then (by backward induction) two classically rational players will betray each other repeatedly, for the same reasons as the single shot variant."
two,1345,1085,61,21,1,1375.5,1095.5,0.0145631067961165,0.0321052631578947,4b4926da-0f23-4296-a034-9964d690aabd,prisoners_dilemma_16,"If the number of times the game will be played is known to the players, then (by backward induction) two classically rational players will betray each other repeatedly, for the same reasons as the single shot variant."
classically,1432,1081,239,30,1,1551.5,1096.0,0.0208044382801664,0.1257894736842105,4a64839e-c65a-47ea-bd34-a220cb8b2c36,prisoners_dilemma_16,"If the number of times the game will be played is known to the players, then (by backward induction) two classically rational players will betray each other repeatedly, for the same reasons as the single shot variant."
rational,1696,1081,171,25,1,1781.5,1093.5,0.0173370319001386,0.09,c1a593a2-7fa8-456a-b936-fbf17fcd884a,prisoners_dilemma_16,"If the number of times the game will be played is known to the players, then (by backward induction) two classically rational players will betray each other repeatedly, for the same reasons as the single shot variant."
players,0,1172,152,30,1,76.0,1187.0,0.0208044382801664,0.08,189942fb-b382-4e15-826d-27fc5b6e3b48,prisoners_dilemma_16,"If the number of times the game will be played is known to the players, then (by backward induction) two classically rational players will betray each other repeatedly, for the same reasons as the single shot variant."
will,176,1171,85,25,1,218.5,1183.5,0.0173370319001386,0.0447368421052631,2afdc5da-815d-4e0f-bb31-e790c99dbaa7,prisoners_dilemma_16,"If the number of times the game will be played is known to the players, then (by backward induction) two classically rational players will betray each other repeatedly, for the same reasons as the single shot variant."
betray,286,1172,131,29,1,351.5,1186.5,0.0201109570041608,0.0689473684210526,a6df60e2-c5af-4c44-9da4-e008106351d4,prisoners_dilemma_16,"If the number of times the game will be played is known to the players, then (by backward induction) two classically rational players will betray each other repeatedly, for the same reasons as the single shot variant."
each,442,1172,86,24,1,485.0,1184.0,0.0166435506241331,0.0452631578947368,3fadbe4b-e858-4bf4-b50f-4808e1424710,prisoners_dilemma_16,"If the number of times the game will be played is known to the players, then (by backward induction) two classically rational players will betray each other repeatedly, for the same reasons as the single shot variant."
other,552,1172,105,24,1,604.5,1184.0,0.0166435506241331,0.0552631578947368,bcdec22f-e98b-4655-91a9-4a1129662d49,prisoners_dilemma_16,"If the number of times the game will be played is known to the players, then (by backward induction) two classically rational players will betray each other repeatedly, for the same reasons as the single shot variant."
"repeatedly,",684,1172,232,30,1,800.0,1187.0,0.0208044382801664,0.1221052631578947,b60fc5db-8876-40df-a073-9bdebe67b4d6,prisoners_dilemma_16,"If the number of times the game will be played is known to the players, then (by backward induction) two classically rational players will betray each other repeatedly, for the same reasons as the single shot variant."
for,949,1173,60,23,1,979.0,1184.5,0.0159500693481276,0.031578947368421,5b0095b7-19d9-4dd2-9518-376a7c08211f,prisoners_dilemma_16,"If the number of times the game will be played is known to the players, then (by backward induction) two classically rational players will betray each other repeatedly, for the same reasons as the single shot variant."
the,1037,1172,61,24,1,1067.5,1184.0,0.0166435506241331,0.0321052631578947,8e8c2158-e789-4704-80f8-a56ae91790ac,prisoners_dilemma_16,"If the number of times the game will be played is known to the players, then (by backward induction) two classically rational players will betray each other repeatedly, for the same reasons as the single shot variant."
same,1125,1178,83,18,1,1166.5,1187.0,0.0124826629680998,0.0436842105263157,f3b6f67f-d0fc-4a26-bf14-9b3b49947f09,prisoners_dilemma_16,"If the number of times the game will be played is known to the players, then (by backward induction) two classically rational players will betray each other repeatedly, for the same reasons as the single shot variant."
reasons,1234,1178,150,18,1,1309.0,1187.0,0.0124826629680998,0.0789473684210526,121633fa-3fcc-4c09-b165-f248029cbc96,prisoners_dilemma_16,"If the number of times the game will be played is known to the players, then (by backward induction) two classically rational players will betray each other repeatedly, for the same reasons as the single shot variant."
as,1410,1178,40,18,1,1430.0,1187.0,0.0124826629680998,0.0210526315789473,91aac31d-714f-4737-91c3-6999d16c3ab1,prisoners_dilemma_16,"If the number of times the game will be played is known to the players, then (by backward induction) two classically rational players will betray each other repeatedly, for the same reasons as the single shot variant."
the,1477,1172,61,24,1,1507.5,1184.0,0.0166435506241331,0.0321052631578947,2c704d81-53d2-49c0-a64c-3b2237163f81,prisoners_dilemma_16,"If the number of times the game will be played is known to the players, then (by backward induction) two classically rational players will betray each other repeatedly, for the same reasons as the single shot variant."
single,1565,1171,127,31,1,1628.5,1186.5,0.0214979195561719,0.0668421052631579,8f0bcbc5-7bb4-4838-a3cd-e4d0c6381345,prisoners_dilemma_16,"If the number of times the game will be played is known to the players, then (by backward induction) two classically rational players will betray each other repeatedly, for the same reasons as the single shot variant."
shot,1719,1172,83,24,1,1760.5,1184.0,0.0166435506241331,0.0436842105263157,6008202e-089e-4ea2-8b4e-f2f3bf70abc2,prisoners_dilemma_16,"If the number of times the game will be played is known to the players, then (by backward induction) two classically rational players will betray each other repeatedly, for the same reasons as the single shot variant."
variant.,0,1261,168,25,1,84.0,1273.5,0.0173370319001386,0.0884210526315789,e0c0029a-f98b-462a-b497-7794c954d471,prisoners_dilemma_16,"If the number of times the game will be played is known to the players, then (by backward induction) two classically rational players will betray each other repeatedly, for the same reasons as the single shot variant."
In,201,1265,41,21,1,221.5,1275.5,0.0145631067961165,0.021578947368421,95481120-3915-46b4-8ae0-6248f6982598,prisoners_dilemma_17,"In an infinite or unknown length game there is no fixed optimum strategy, and Prisoner's Dilemma tournaments have been held to compete and test algorithms."
an,266,1269,42,17,1,287.0,1277.5,0.0117891816920943,0.0221052631578947,446f28d2-9600-4f7e-9939-48c88c6b4b4d,prisoners_dilemma_17,"In an infinite or unknown length game there is no fixed optimum strategy, and Prisoner's Dilemma tournaments have been held to compete and test algorithms."
