words,left,top,width,height,page,center_x,center_y,prop_height,prop_width,word_key
mass,1408,457,86,18,8,1451.0,466.0,0.0124826629680998,0.0452631578947368,1823e1c6-3188-44f7-b3e3-b331db655050
is,1522,450,38,25,8,1541.0,462.5,0.0173370319001386,0.02,2d214841-eac8-4e46-8fa5-55ea786f37b8
only,1586,451,85,29,8,1628.5,465.5,0.0201109570041608,0.0447368421052631,b7b184cf-3e9b-4c4d-a1ef-8c7f7e53915c
0.07,1697,454,82,21,8,1738.0,464.5,0.0145631067961165,0.0431578947368421,a43e644a-f78e-4b4a-a5fe-fea99f57e7f5
times,3,540,105,25,8,55.5,552.5,0.0173370319001386,0.0552631578947368,6a64b969-88d3-4f1d-b916-ab908839e5a5
that,135,541,83,24,8,176.5,553.0,0.0166435506241331,0.0436842105263157,d73b328e-a364-443b-bdc5-84914ee78ba0
of,244,542,39,23,8,263.5,553.5,0.0159500693481276,0.0205263157894736,daf71ec5-942b-49ba-8e3c-6e6a549869fa
the,311,541,61,24,8,341.5,553.0,0.0166435506241331,0.0321052631578947,28958f87-1ffa-4360-bdc9-7217b598ee26
mass,396,547,86,18,8,439.0,556.0,0.0124826629680998,0.0452631578947368,3efc6b94-df5d-4ccf-8328-9c7d5877d471
of,508,542,39,23,8,527.5,553.5,0.0159500693481276,0.0205263157894736,b3bf4e92-cbb8-43f1-a56b-6c87c31f21d4
the,575,541,61,24,8,605.5,553.0,0.0166435506241331,0.0321052631578947,f6c7f283-392b-4697-aef8-026077766ea7
other,662,541,105,24,8,714.5,553.0,0.0166435506241331,0.0552631578947368,75735296-fba0-4aa3-b287-46597a9bedde
objects,794,540,150,31,8,869.0,555.5,0.0214979195561719,0.0789473684210526,f87b416c-71ad-486f-9258-5dd5a63f47b8
in,972,540,40,25,8,992.0,552.5,0.0173370319001386,0.0210526315789473,f41115ca-91b7-43ba-8de6-855afaa89e96
its,1038,540,60,25,8,1068.0,552.5,0.0173370319001386,0.031578947368421,599b81b0-6b98-4b02-88f9-4cbc8f982b1c
orbit,1124,540,106,25,8,1177.0,552.5,0.0173370319001386,0.0557894736842105,8fcb4979-6da1-4584-a311-3ef3b42cedea
(Earth's,1264,541,164,27,8,1346.0,554.5,0.0187239944521497,0.0863157894736842,04d303ef-a9a3-4c11-a4a7-4f2aeec0d0ae
"mass,",1452,547,102,22,8,1503.0,558.0,0.015256588072122,0.0536842105263157,0c3d1cf5-f2a5-4b6f-9a8f-eaf3877924a6
by,1584,541,43,29,8,1605.5,555.5,0.0201109570041608,0.0226315789473684,500fd253-8c7a-40f8-b82d-4492a19f8c7c
"contrast,",1652,544,188,25,8,1746.0,556.5,0.0173370319001386,0.0989473684210526,5389afec-b89f-4085-a2a1-6b33c05e402e
is,4,630,38,25,8,23.0,642.5,0.0173370319001386,0.02,7b5a25f0-9d3d-4a93-93a9-08790780b364
1.7,69,634,60,21,8,99.0,644.5,0.0145631067961165,0.031578947368421,2e53af6b-629a-40e8-bb97-75d48fef8b72
million,154,630,154,25,8,231.0,642.5,0.0173370319001386,0.0810526315789473,a10ad674-18f2-4ec3-b9e6-d8b2bfd65564
times,333,630,105,25,8,385.5,642.5,0.0173370319001386,0.0552631578947368,6f0922e2-70e6-4a04-88b3-ede11e2abd6d
the,465,631,61,24,8,495.5,643.0,0.0166435506241331,0.0321052631578947,a39576e4-1e24-4e62-9f4d-5337fc4e5ad5
remaining,552,630,196,31,8,650.0,645.5,0.0214979195561719,0.1031578947368421,4bc6639b-9dff-432c-bd71-4abe18daa7a9
mass,770,637,86,18,8,813.0,646.0,0.0124826629680998,0.0452631578947368,06ccb3a6-5175-4809-9ac3-a31f58d41d86
in,884,630,40,25,8,904.0,642.5,0.0173370319001386,0.0210526315789473,f3a6484b-3713-4205-a440-d224ad508ea9
its,950,630,60,25,8,980.0,642.5,0.0173370319001386,0.031578947368421,340cdced-4f2c-499e-ac06-579221bb0266
own,1036,638,64,17,8,1068.0,646.5,0.0117891816920943,0.0336842105263157,4097b6c6-5e04-486b-b5fd-825a2c3b90d0
orbit).,1124,630,144,28,8,1196.0,644.0,0.0194174757281553,0.0757894736842105,a05f0370-9e75-45ab-9985-4bcc4876c32c
The,1300,631,62,24,8,1331.0,643.0,0.0166435506241331,0.0326315789473684,b6fd0fe9-6199-41bd-9fc7-87909f895cc2
IAU,1389,634,63,21,8,1420.5,644.5,0.0145631067961165,0.0331578947368421,c4f00cdb-da2b-4212-8410-47af14b1fdc0
further,1477,631,148,24,8,1551.0,643.0,0.0166435506241331,0.0778947368421052,835211ad-0237-40d9-8fc2-ad8bccbb742f
decided,1651,630,153,25,8,1727.5,642.5,0.0173370319001386,0.0805263157894736,6160df57-caf1-4637-be0a-0d668e674723
that,3,722,83,24,8,44.5,734.0,0.0166435506241331,0.0436842105263157,00de0ff8-40a0-41a3-bc04-81ef7eb76b62
bodies,110,721,130,25,8,175.0,733.5,0.0173370319001386,0.0684210526315789,d2a6febe-b811-45e0-b78d-547bfeadc71e
"that,",267,722,99,28,8,316.5,736.0,0.0194174757281553,0.0521052631578947,0e5352d1-83ba-4da3-b709-e05043020475
like,399,721,83,25,8,440.5,733.5,0.0173370319001386,0.0436842105263157,aaeed982-cd12-4285-bd2a-7569c7378e3b
"Pluto,",508,722,122,28,8,569.0,736.0,0.0194174757281553,0.0642105263157894,4f1e173e-bb08-4a38-b147-9b81ce2b037c
meet,660,725,86,21,8,703.0,735.5,0.0145631067961165,0.0452631578947368,78405a97-c826-4bc0-b875-c3836c361604
criteria,772,721,173,25,8,858.5,733.5,0.0173370319001386,0.0910526315789473,0e34a4d2-49ba-4c7d-b7cf-a501e8de76e1
1,971,725,16,21,8,979.0,735.5,0.0145631067961165,0.0084210526315789,47609b69-3717-42b3-b30b-0473bba5c97c
and,1014,722,64,24,8,1046.0,734.0,0.0166435506241331,0.0336842105263157,31e38907-f3f0-45fd-a992-cd2a8d68ca29
2,1102,725,16,21,8,1110.0,735.5,0.0145631067961165,0.0084210526315789,bfe5da03-39d1-49fb-bdf6-0427ef8d792f
but,1144,722,64,24,8,1176.0,734.0,0.0166435506241331,0.0336842105263157,57ec5d36-ea2d-4619-be83-60de7ffa677f
do,1233,722,41,24,8,1253.5,734.0,0.0166435506241331,0.021578947368421,e3dc68ab-7fd0-4bdd-aee3-895755f64525
not,1299,725,63,21,8,1330.5,735.5,0.0145631067961165,0.0331578947368421,b306959d-a1b2-441a-9800-341400a65821
meet,1386,725,86,21,8,1429.0,735.5,0.0145631067961165,0.0452631578947368,73ca43cd-7727-4a78-9871-586b8a0d525b
criterion,1498,721,196,25,8,1596.0,733.5,0.0173370319001386,0.1031578947368421,67b98c86-9d8f-40c2-9395-d0480d683cdf
3,1720,725,15,21,8,1727.5,735.5,0.0145631067961165,0.0078947368421052,d7f817d1-fca2-47b8-bccb-d3e0e753d62d
would,1760,722,110,24,8,1815.0,734.0,0.0166435506241331,0.0578947368421052,b735ee64-d5c3-4f4a-9fe6-a55b4760b277
be,0,812,42,24,8,21.0,824.0,0.0166435506241331,0.0221052631578947,57a00a0c-5897-4d43-a3c2-10893b7c6b8f
called,68,812,130,24,8,133.0,824.0,0.0166435506241331,0.0684210526315789,ff7871d0-90fb-47cb-bfb3-60f554bf565b
dwarf,221,812,106,24,8,274.0,824.0,0.0166435506241331,0.0557894736842105,ae2cd2c7-b783-4e86-bb92-883b941247e4
planets.,352,812,168,30,8,436.0,827.0,0.0208044382801664,0.0884210526315789,24b0a578-d46a-4ccf-9437-5dca8c7e8892
On,551,815,43,21,8,572.5,825.5,0.0145631067961165,0.0226315789473684,ce26b553-82cc-431c-a377-f2ecc33a7eb7
13,619,815,38,21,8,638.0,825.5,0.0145631067961165,0.02,76cf11a7-f903-47ea-83ad-c8cc65ebea5c
September,684,812,193,30,8,780.5,827.0,0.0208044382801664,0.101578947368421,90ba3b04-4012-4aec-b8ce-a57ed7b11f4d
"2006,",904,815,100,25,8,954.0,827.5,0.0173370319001386,0.0526315789473684,b390a6ee-9cb6-40b2-872d-91dbb60f2963
the,1037,812,61,24,8,1067.5,824.0,0.0166435506241331,0.0321052631578947,9cc2cb00-b6e8-48be-b5fe-6344685e3ec8
IAU,1125,815,63,21,8,1156.5,825.5,0.0145631067961165,0.0331578947368421,3e4a9ea9-4e33-43be-895e-01de83fd40b5
included,1214,811,172,25,8,1300.0,823.5,0.0173370319001386,0.0905263157894736,b2b224b3-1429-484b-86ac-4fd623bedaa9
"Pluto,",1410,812,122,28,8,1471.0,826.0,0.0194174757281553,0.0642105263157894,fabaad4d-fb71-4530-9cfb-885159c35b42
and,1564,812,64,24,8,1596.0,824.0,0.0166435506241331,0.0336842105263157,03da8005-d0a6-45de-96fd-7c67bf02485a
Eris,1652,811,84,25,8,1694.0,823.5,0.0173370319001386,0.0442105263157894,6f2ec19e-3347-4730-9828-0d73917f27d8
and,1762,812,64,24,8,1794.0,824.0,0.0166435506241331,0.0336842105263157,ab2eb396-1177-4098-ae88-d9005115ebde
its,4,901,60,25,8,34.0,913.5,0.0173370319001386,0.031578947368421,ce18f69b-e551-421f-877c-95217e28c2ff
moon,88,909,88,17,8,132.0,917.5,0.0117891816920943,0.0463157894736842,1bb90f6e-c395-4b60-82a5-4b0b1915322f
"Dysnomia,",199,901,189,30,8,293.5,916.0,0.0208044382801664,0.0994736842105263,2fc0133e-3e6e-47af-b7ec-23ac8d5d312d
in,422,901,40,25,8,442.0,913.5,0.0173370319001386,0.0210526315789473,b82c3d39-c54d-4513-8559-1e129bdb4482
their,487,901,104,25,8,539.0,913.5,0.0173370319001386,0.0547368421052631,a2d77f08-9bf5-4248-b706-47ac7c08b5fc
Minor,616,901,107,25,8,669.5,913.5,0.0173370319001386,0.0563157894736842,5a609865-6631-4aab-a891-f919d1e810b4
Planet,750,902,128,24,8,814.0,914.0,0.0166435506241331,0.0673684210526315,89135c1c-fc08-44fa-a07a-69ceb022b5c1
"Catalogue,",904,902,210,30,8,1009.0,917.0,0.0208044382801664,0.1105263157894736,dff5b839-0956-44bc-869d-2575fbbdf4ae
giving,1146,901,130,31,8,1211.0,916.5,0.0214979195561719,0.0684210526315789,95f11d1a-0236-4835-82ef-9b3d56934f69
them,1301,902,85,24,8,1343.5,914.0,0.0166435506241331,0.0447368421052631,1fd57be1-80cf-4516-9085-c9b432bdc192
the,1411,902,61,24,8,1441.5,914.0,0.0166435506241331,0.0321052631578947,2194e8ab-b43d-44ee-afe1-c0c6d83edf1f
official,1498,901,171,25,8,1583.5,913.5,0.0173370319001386,0.09,28391a86-fcf3-4da8-8b06-cbeaf27cfc74
minor,1694,901,107,25,8,1747.5,913.5,0.0173370319001386,0.0563157894736842,0d8f64a4-053f-4c98-a26d-62e40536d386
planet,0,992,130,30,8,65.0,1007.0,0.0208044382801664,0.0684210526315789,97530e4c-4037-4e51-9716-8c5d1e5f61af
designations,155,991,261,31,8,285.5,1006.5,0.0214979195561719,0.1373684210526315,e12441bf-4473-46bf-ab7d-0f9280aea25a
"""(134340)",445,992,183,27,8,536.5,1005.5,0.0187239944521497,0.0963157894736842,20a53586-7f02-41d4-8926-06f1d98ceba1
"Pluto"",",662,992,144,28,8,734.0,1006.0,0.0194174757281553,0.0757894736842105,ea9f592b-76d0-4386-bd9a-d57204bbe500
"""(136199)",841,992,183,27,8,932.5,1005.5,0.0187239944521497,0.0963157894736842,8115075d-924c-451b-bc5c-4ba61c11c349
"Eris"",",1058,991,122,29,8,1119.0,1005.5,0.0201109570041608,0.0642105263157894,047856ed-da29-4858-b7e1-726a5894c6ce
and,1212,992,64,24,8,1244.0,1004.0,0.0166435506241331,0.0336842105263157,e74990a8-6dd4-4861-9ecc-13ed6e3da839
"""(136199)",1303,992,183,27,8,1394.5,1005.5,0.0187239944521497,0.0963157894736842,3ffb60e1-10fe-48d9-83ac-53bad0a38b8e
Eris,1520,991,84,25,8,1562.0,1003.5,0.0173370319001386,0.0442105263157894,51332465-b566-46e2-9166-0ed07baef4a0
I,1631,995,16,21,8,1639.0,1005.5,0.0145631067961165,0.0084210526315789,dfffd060-bb62-40e0-9767-4c6a9277cf5c
"Dysnomia"".",1673,991,211,30,8,1778.5,1006.0,0.0208044382801664,0.1110526315789473,ad48674a-cfbf-4446-8038-5803e634198b
Had,1,1082,65,24,8,33.5,1094.0,0.0166435506241331,0.0342105263157894,0c5a7781-fa32-47a0-9b7d-e3e956a7df95
Pluto,90,1082,106,24,8,143.0,1094.0,0.0166435506241331,0.0557894736842105,8d199153-a185-4003-9dab-046ddecda6b4
been,220,1082,88,24,8,264.0,1094.0,0.0166435506241331,0.0463157894736842,df572e44-35f1-4230-ad79-a939b6a6f19c
included,334,1081,172,25,8,420.0,1093.5,0.0173370319001386,0.0905263157894736,0d39b315-6c4e-4d9b-bb71-894630031b1d
on,530,1089,42,17,8,551.0,1097.5,0.0117891816920943,0.0221052631578947,93594648-e0d0-48a6-9242-ccf74ef9a8e9
its,598,1081,60,25,8,628.0,1093.5,0.0173370319001386,0.031578947368421,25399784-cbe2-43c7-857d-66080976e561
discovery,683,1081,196,30,8,781.0,1096.0,0.0208044382801664,0.1031578947368421,eccd304a-f020-4ef3-81db-80e5ea44e30b
in,906,1081,40,25,8,926.0,1093.5,0.0173370319001386,0.0210526315789473,7db1763d-3c8e-40b8-9d28-feca2c592398
"1930,",971,1085,99,25,8,1020.5,1097.5,0.0173370319001386,0.0521052631578947,2823a746-8a87-4b8f-9e13-d2eb19dd740d
it,1104,1081,38,25,8,1123.0,1093.5,0.0173370319001386,0.02,e716e9fd-5ed0-4b5f-8c9e-66f3ba6e5e6b
would,1166,1082,110,24,8,1221.0,1094.0,0.0166435506241331,0.0578947368421052,3bda1bb4-6642-48e4-9807-61370b34701d
have,1299,1082,85,24,8,1341.5,1094.0,0.0166435506241331,0.0447368421052631,0056e2a1-3929-4d84-93ed-cdecca165218
likely,1411,1081,128,30,8,1475.0,1096.0,0.0208044382801664,0.0673684210526315,85d879f7-5377-4400-98a7-cd06803f8cac
been,1562,1082,88,24,8,1606.0,1094.0,0.0166435506241331,0.0463157894736842,72c3e4a6-7b68-46c7-8430-924adcd14d4b
designated,1673,1081,219,31,8,1782.5,1096.5,0.0214979195561719,0.1152631578947368,a6d88444-e80a-4db5-a075-f875203c62da
"""(1164)",5,1172,139,27,8,74.5,1185.5,0.0187239944521497,0.0731578947368421,ef6adcb0-d573-45ff-9b5d-feb890a1aba1
"Pluto"",",178,1172,144,28,8,250.0,1186.0,0.0194174757281553,0.0757894736842105,3124e7ec-a071-42c3-98e8-46ece889a077
following,355,1171,195,31,8,452.5,1186.5,0.0214979195561719,0.1026315789473684,77b2f516-a5a8-42f7-b639-457655981cb7
"""(1163)",577,1172,139,27,8,646.5,1185.5,0.0187239944521497,0.0731578947368421,34e38a80-dd59-4f0e-b0af-fe8a0256188d
"Saga"",",750,1174,122,28,8,811.0,1188.0,0.0194174757281553,0.0642105263157894,9c89b1e0-c18c-43ca-a8fc-736ebb4cf6fa
which,902,1171,110,25,8,957.0,1183.5,0.0173370319001386,0.0578947368421052,fa303f0f-ac69-4d6e-9e2c-65b29fae87a3
was,1034,1178,64,18,8,1066.0,1187.0,0.0124826629680998,0.0336842105263157,edb50e13-de6e-42a5-9be5-896c3c3b53ed
discovered,1123,1171,219,25,8,1232.5,1183.5,0.0173370319001386,0.1152631578947368,4337548d-f8e9-4372-921b-27585c78bcd3
a,1366,1179,19,17,8,1375.5,1187.5,0.0117891816920943,0.01,84b40310-12f5-4e5a-8abb-1a9bf8bfeaef
month,1408,1172,110,24,8,1463.0,1184.0,0.0166435506241331,0.0578947368421052,a7ab3ad1-17a0-4bc7-a0f9-67580a49d8c3
earlier.,1542,1171,166,25,8,1625.0,1183.5,0.0173370319001386,0.0873684210526315,e22bac94-4066-45c2-a8e8-a7d01f8e6f76
There,68,1262,106,24,8,121.0,1274.0,0.0166435506241331,0.0557894736842105,28da7a04-7322-4f6d-bf8f-0ba469402679
has,199,1262,63,24,8,230.5,1274.0,0.0166435506241331,0.0331578947368421,313b1711-e003-4a7c-9ad5-4b2af141342e
been,286,1262,88,24,8,330.0,1274.0,0.0166435506241331,0.0463157894736842,347ceeef-e22c-404c-af61-86faaf9cffc5
some,399,1268,83,18,8,440.5,1277.0,0.0124826629680998,0.0436842105263157,31529cb4-0ddc-45bf-a41d-9f18612ac198
resistance,508,1261,216,25,8,616.0,1273.5,0.0173370319001386,0.1136842105263157,06b61b4c-25ab-4d4e-b61f-a55dc0a048fc
within,748,1261,132,25,8,814.0,1273.5,0.0173370319001386,0.0694736842105263,dfda2b0c-c0b3-4670-b9e6-062fea82144e
the,905,1262,61,24,8,935.5,1274.0,0.0166435506241331,0.0321052631578947,b0fbccf2-13a3-4767-a48a-c08c5b4adfec
astronomical,992,1261,259,25,8,1121.5,1273.5,0.0173370319001386,0.1363157894736842,cfaf9286-4427-47b7-87dc-43a64dab7ea3
community,1278,1261,195,30,8,1375.5,1276.0,0.0208044382801664,0.1026315789473684,e1708138-3bd8-4091-841b-103d172d3987
toward,1499,1262,129,24,8,1563.5,1274.0,0.0166435506241331,0.0678947368421052,566cc21f-9c9e-4c68-a5ff-777d17b7124c
the,1653,1262,61,24,8,1683.5,1274.0,0.0166435506241331,0.0321052631578947,7a325b9d-895a-48b7-871b-e9476ac7cc8e
reclassification.,2,1351,364,25,8,184.0,1363.5,0.0173370319001386,0.191578947368421,71c202fb-e010-4eb0-be10-1ae78dc02265
Alan,396,1352,88,24,8,440.0,1364.0,0.0166435506241331,0.0463157894736842,2d1a2745-89c8-4d13-bc3b-550c7aa6f2f0
"Stern,",508,1354,122,26,8,569.0,1367.0,0.0180305131761442,0.0642105263157894,f2352074-8757-48a1-bb8c-30fbc635a872
principal,660,1351,195,31,8,757.5,1366.5,0.0214979195561719,0.1026315789473684,554513f2-9447-4bdd-8120-a293c342180e
investigator,884,1351,257,31,8,1012.5,1366.5,0.0214979195561719,0.1352631578947368,4cc2f7cd-6f51-4462-9a18-6a14b6c47a6e
with,1166,1351,88,25,8,1210.0,1363.5,0.0173370319001386,0.0463157894736842,a38bc74e-48d7-48eb-a07d-a43c6800d96b
NASA's,1276,1354,130,22,8,1341.0,1365.0,0.015256588072122,0.0684210526315789,88f0b125-0ff6-4032-91c6-b8a4d6d28a3e
New,1430,1355,66,21,8,1463.0,1365.5,0.0145631067961165,0.0347368421052631,79d4f0c8-b217-4122-9f88-94f30733cfc7
Horizons,1519,1351,173,25,8,1605.5,1363.5,0.0173370319001386,0.0910526315789473,1bda78c8-008e-41f9-b0f6-8652dafe2b2e
mission,1716,1351,154,25,8,1793.0,1363.5,0.0173370319001386,0.0810526315789473,abbcfb6e-6c2c-46df-9aa8-359ee3df4688
to,3,4,39,21,9,22.5,14.5,0.0145631067961165,0.0205263157894736,683eab93-0af2-4285-b2cf-17a2fcb5a4ba
"Pluto,",68,1,122,28,9,129.0,15.0,0.0194174757281553,0.0642105263157894,cf60fa2f-c7b0-499e-a8b1-585f4c4e1e24
publicly,220,0,175,31,9,307.5,15.5,0.0214979195561719,0.0921052631578947,71892912-b9d4-45fd-8014-ec866007928f
derided,419,0,153,25,9,495.5,12.5,0.0173370319001386,0.0805263157894736,1d391a8c-f466-44c9-a0f8-2af4736ec0b2
the,597,1,61,24,9,627.5,13.0,0.0166435506241331,0.0321052631578947,54ae0a60-5a69-46fc-9251-14836fa0ba2b
IAU,685,4,63,21,9,716.5,14.5,0.0145631067961165,0.0331578947368421,8a73cd15-1217-48dc-a926-0e0dcd7e7484
"resolution,",772,0,232,29,9,888.0,14.5,0.0201109570041608,0.1221052631578947,ed5dcbe6-3ad8-45cd-9184-9d6dbfd5d5a2
stating,1037,0,151,31,9,1112.5,15.5,0.0214979195561719,0.0794736842105263,ad1f09eb-271f-428a-ba37-f00e72a4ed94
that,1213,1,83,24,9,1254.5,13.0,0.0166435506241331,0.0436842105263157,4ef98c87-180a-42a9-9b85-11a61a9fcd45
"""the",1325,1,81,24,9,1365.5,13.0,0.0166435506241331,0.0426315789473684,7634a80b-9ea4-451e-b320-2df7490d2dfd
definition,1431,0,219,25,9,1540.5,12.5,0.0173370319001386,0.1152631578947368,111641dd-6cbd-4642-921f-8e4ab9b2246b
"stinks,",1675,0,143,29,9,1746.5,14.5,0.0201109570041608,0.0752631578947368,c27d9ee3-5223-4e17-8b0b-7114ab812e95
for,3,92,60,23,9,33.0,103.5,0.0159500693481276,0.031578947368421,2f5edd8b-af91-44cf-b66c-db0e4f692ddc
technical,91,90,192,25,9,187.0,102.5,0.0173370319001386,0.1010526315789473,b54b44ca-96ca-40a2-a794-408307f8ddb1
"reasons"".",310,94,188,21,9,404.0,104.5,0.0145631067961165,0.0989473684210526,2fc44a43-0f84-4622-b4dd-1ba65ec6c59b
Stern's,530,93,150,22,9,605.0,104.0,0.015256588072122,0.0789473684210526,30914585-1799-42a5-9273-fdb517181212
contention,706,90,218,25,9,815.0,102.5,0.0173370319001386,0.1147368421052631,81ae1d7c-4dc0-4bce-ae3c-593c14d4d3db
was,946,97,64,18,9,978.0,106.0,0.0124826629680998,0.0336842105263157,aebb82a7-63c0-4982-b1c9-51b84939da70
"that,",1037,91,99,28,9,1086.5,105.0,0.0194174757281553,0.0521052631578947,d47798e1-4b10-4ba6-bd47-cb1f4f600d39
by,1166,91,43,29,9,1187.5,105.5,0.0201109570041608,0.0226315789473684,b3349b3f-8c2d-4553-a88f-f9345ebef33f
the,1235,91,61,24,9,1265.5,103.0,0.0166435506241331,0.0321052631578947,a3dcdc6b-7f8d-4ffb-8600-fe3f5b8b24fc
terms,1323,94,105,21,9,1375.5,104.5,0.0145631067961165,0.0552631578947368,273cb12b-1964-434b-b9ce-8d890b7cdbac
of,1454,92,39,23,9,1473.5,103.5,0.0159500693481276,0.0205263157894736,a86e88a6-d15e-42e3-9023-53c5932ce62c
the,1521,91,61,24,9,1551.5,103.0,0.0166435506241331,0.0321052631578947,bc129889-59d0-4423-913c-656ae3ca8179
new,1607,98,65,17,9,1639.5,106.5,0.0117891816920943,0.0342105263157894,f24f53fe-8a93-4730-9ef1-f0c38b3b98b6
"definition,",1,180,233,29,9,117.5,194.5,0.0201109570041608,0.1226315789473684,2504759e-fd2b-4a1d-8628-b9e7f6fde06a
"Earth,",266,181,122,28,9,327.0,195.0,0.0194174757281553,0.0642105263157894,8476d6cb-fc53-45df-9291-6521e472ff80
"Mars,",418,184,102,25,9,469.0,196.5,0.0173370319001386,0.0536842105263157,1da8101b-186f-472b-b812-c22eeccab067
"Jupiter,",552,180,166,31,9,635.0,195.5,0.0214979195561719,0.0873684210526315,8791393b-6f1f-43a8-b2d8-585be150a5a4
and,750,181,64,24,9,782.0,193.0,0.0166435506241331,0.0336842105263157,22cd6a8e-eca4-448e-a384-c00b968db42e
"Neptune,",836,184,168,27,9,920.0,197.5,0.0187239944521497,0.0884210526315789,60429d3c-96f8-4391-b882-0f48bb2f7f33
all,1036,181,61,24,9,1066.5,193.0,0.0166435506241331,0.0321052631578947,bd020d61-214f-49f5-ab0c-28c40374c466
of,1124,182,39,23,9,1143.5,193.5,0.0159500693481276,0.0205263157894736,1efbbfcc-d5c6-414f-8e7f-9983079814c2
which,1188,180,110,25,9,1243.0,192.5,0.0173370319001386,0.0578947368421052,3e07af62-a2ae-4ea5-a344-929378310120
share,1323,181,105,24,9,1375.5,193.0,0.0166435506241331,0.0552631578947368,a213fdd0-69a1-4b50-8648-837f6a79fce3
their,1455,180,104,25,9,1507.0,192.5,0.0173370319001386,0.0547368421052631,ece758c6-9ec1-423d-b48e-e6d7c33c9ec0
orbits,1586,180,128,25,9,1650.0,192.5,0.0173370319001386,0.0673684210526315,f4eb6150-b27c-4dd4-9a9e-289abac72f37
with,1738,180,88,25,9,1782.0,192.5,0.0173370319001386,0.0463157894736842,34f0f93b-8238-4b2a-a828-fe4225bac8a8
"asteroids,",2,270,210,29,9,107.0,284.5,0.0201109570041608,0.1105263157894736,39fbce31-ddd5-4de6-babe-489b0f5d682c
would,242,271,110,24,9,297.0,283.0,0.0166435506241331,0.0578947368421052,65e951c5-6ea2-45a7-a6f3-3ef91bab3100
be,374,271,42,24,9,395.0,283.0,0.0166435506241331,0.0221052631578947,98cc8234-0360-4b87-a4b1-ec56bbdf9d27
excluded.,442,271,188,24,9,536.0,283.0,0.0166435506241331,0.0989473684210526,f7807881-3e67-43d8-85e1-a95fbfee1613
He,661,274,41,21,9,681.5,284.5,0.0145631067961165,0.021578947368421,509c0f7d-718f-49c7-a544-17e9007a6170
argued,728,271,130,30,9,793.0,286.0,0.0208044382801664,0.0684210526315789,1e12a5e0-ce37-4cc3-aced-96911aad6da5
that,883,271,83,24,9,924.5,283.0,0.0166435506241331,0.0436842105263157,e814adf6-e13f-43d9-92a7-489196e0fd41
all,992,271,61,24,9,1022.5,283.0,0.0166435506241331,0.0321052631578947,e41c3e60-8d86-4acb-b991-ef73eb13dcb7
big,1078,270,66,31,9,1111.0,285.5,0.0214979195561719,0.0347368421052631,d0095a4f-c0cd-44a3-a2e3-627eb0150724
spherical,1169,270,192,31,9,1265.0,285.5,0.0214979195561719,0.1010526315789473,0b635db3-eae5-460d-886d-5e7819f39668
"moons,",1386,277,124,22,9,1448.0,288.0,0.015256588072122,0.0652631578947368,66b62a9c-cfad-4133-901a-6758334f8957
including,1544,270,194,31,9,1641.0,285.5,0.0214979195561719,0.1021052631578947,e5d7be8a-c6d9-46fa-8fe2-ab74fa0d1fdd
the,1763,271,61,24,9,1793.5,283.0,0.0166435506241331,0.0321052631578947,78f410df-dcde-4297-a8a3-fb613c769a89
"Moon,",0,364,102,25,9,51.0,376.5,0.0173370319001386,0.0536842105263157,de6eb629-2710-4945-aa26-8e56b9d8937f
should,135,361,129,24,9,199.5,373.0,0.0166435506241331,0.0678947368421052,4d18998b-c657-449e-a263-7bb4af5d2642
likewise,289,360,171,25,9,374.5,372.5,0.0173370319001386,0.09,fd28f65e-5c4f-456c-8345-5df6b14478e2
be,484,361,42,24,9,505.0,373.0,0.0166435506241331,0.0221052631578947,c2afca90-1055-469e-b702-0bc3d6aadba2
considered,552,360,218,25,9,661.0,372.5,0.0173370319001386,0.1147368421052631,09eb8a0a-acc3-4552-a926-e265ff031d98
planets.,792,361,168,30,9,876.0,376.0,0.0208044382801664,0.0884210526315789,4cc6bab7-3d11-4091-a391-8748b4338d25
His,991,360,63,25,9,1022.5,372.5,0.0173370319001386,0.0331578947368421,fa9da268-5561-4b82-96ec-e9ad1c9a7537
other,1080,361,105,24,9,1132.5,373.0,0.0166435506241331,0.0552631578947368,c1e6c5b3-a4d9-44e1-9bf9-b526ab77c9af
claim,1212,360,108,25,9,1266.0,372.5,0.0173370319001386,0.0568421052631578,74161b3d-486c-41a1-9984-bd7763600e14
was,1342,367,64,18,9,1374.0,376.0,0.0124826629680998,0.0336842105263157,4999569f-f421-4867-8237-ef95c47abafc
that,1433,361,83,24,9,1474.5,373.0,0.0166435506241331,0.0436842105263157,6296120f-bf6c-45b8-a1b9-905ab3d424bd
because,1540,361,152,24,9,1616.0,373.0,0.0166435506241331,0.08,229bf327-3054-44b1-8c82-16c0b1741293
less,1719,361,83,24,9,1760.5,373.0,0.0166435506241331,0.0436842105263157,688ea4c6-d1e6-4eb8-aaa7-0cfab3a008d9
